Strength,Attack_Speed,Moving_Speed,Critical,Defensive,CON,Range,HP,CurHp,Type,PositionX,PositionY,Target,State,ID,AttackedCount,Move_Target,Attack_Target,isCheck,coolTime_Attack_Start,Monster_Attack_Speed,Monster_Skill_CoolTime,Skill_number,End,Monster_Damage,Monster_Moving_Speed,Monster_Range,Monster_Defensive,Monster_Critical,Monster_Sight,Monster_Enemy_1,Monster_Enemy_2,Monster_Enemy_3,Monster_Enemy_4,Monster_Home_1,Monster_Home_2,Monster_Home_3,Monster_Home_4,Monster_Avoid_State,Monster_Enemy_Total,Monster_Home_Total,Monster_Avoid_Time,Monster_Total_Damage,Monster_Enemy_Defensive,Monster_Total_AttackedDamage,Monster_Total_Defense,Monster_Enemy_CurHp,Monster_Total_AttackedCount,Monster_Total_AttackCount,Monster_Avoid_Value,Monster_Strength_Value,Monster_Attack_Speed_Value,Monster_Moving_Speed_Value,Monster_Critical_Value,Monster_Defensive_Value,Monster_CON_Value,Monster_Range_Value,coolTime_Skill_Start_1,coolTime_Skill_Start_2,coolTime_Skill_Start_3,coolTime_Skill_Start_4,coolTime_Skill_Start_5,coolTime_Skill_Start_6,coolTime_Skill_Start_7,
12,12,28,12,12,12,12,600,600,2,-7.09036254882813,-2.57945990562439,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,12,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-6.74953556060791,-2.475581407547,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,11,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-6.48251247406006,-2.39351320266724,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,11,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-6.21414089202881,-2.31045842170715,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,11,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-5.95034980773926,-2.22826290130615,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,11,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-5.68557119369507,-2.14520478248596,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,11,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-5.42498922348022,-2.0629289150238,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,10,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-5.16180610656738,-1.97930300235748,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-4.88136339187622,-1.88962590694427,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,9,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,28,12,12,12,12,600,600,2,-4.61473751068115,-1.80383253097534,12,1,16,0,12,-1,0,0,2.8,60,0,0,12,1.39999997615814,3,12,12,3,0,0,0,20,10,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
