Strength,Attack_Speed,Moving_Speed,Critical,Defensive,CON,Range,HP,CurHp,Type,PositionX,PositionY,Target,State,ID,AttackedCount,Move_Target,Attack_Target,isCheck,coolTime_Attack_Start,Monster_Attack_Speed,Monster_Skill_CoolTime,Skill_number,End,Monster_Damage,Monster_Moving_Speed,Monster_Range,Monster_Defensive,Monster_Critical,Monster_Sight,Monster_Enemy_1,Monster_Enemy_2,Monster_Enemy_3,Monster_Enemy_4,Monster_Home_1,Monster_Home_2,Monster_Home_3,Monster_Home_4,Monster_Avoid_State,Monster_Enemy_Total,Monster_Home_Total,Monster_Avoid_Time,Monster_Total_Damage,Monster_Enemy_Defensive,Monster_Total_AttackedDamage,Monster_Total_Defense,Monster_Enemy_CurHp,Monster_Total_AttackedCount,Monster_Total_AttackCount,Monster_Avoid_Value,Monster_Strength_Value,Monster_Attack_Speed_Value,Monster_Moving_Speed_Value,Monster_Critical_Value,Monster_Defensive_Value,Monster_CON_Value,Monster_Range_Value,coolTime_Skill_Start_1,coolTime_Skill_Start_2,coolTime_Skill_Start_3,coolTime_Skill_Start_4,coolTime_Skill_Start_5,coolTime_Skill_Start_6,coolTime_Skill_Start_7,
28,12,12,12,12,12,12,600,600,2,-7.75980043411255,-0.194144636392593,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-7.60958814620972,-0.212272256612778,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-7.493079662323,-0.226736068725586,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-7.37058401107788,-0.242361560463905,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-7.25337266921997,-0.257725089788437,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-7.13571166992188,-0.273566067218781,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-7.01988983154297,-0.289426535367966,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-6.90314674377441,-0.305128306150436,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-6.77815055847168,-0.321572333574295,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-6.65914344787598,-0.336868971586227,17,1,14,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,3,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
