Strength,Attack_Speed,Moving_Speed,Critical,Defensive,CON,Range,HP,CurHp,Type,PositionX,PositionY,Target,State,ID,AttackedCount,Move_Target,Attack_Target,isCheck,coolTime_Attack_Start,Monster_Attack_Speed,Monster_Skill_CoolTime,Skill_number,End,Monster_Damage,Monster_Moving_Speed,Monster_Range,Monster_Defensive,Monster_Critical,Monster_Sight,Monster_Enemy_1,Monster_Enemy_2,Monster_Enemy_3,Monster_Enemy_4,Monster_Home_1,Monster_Home_2,Monster_Home_3,Monster_Home_4,Monster_Avoid_State,Monster_Enemy_Total,Monster_Home_Total,Monster_Avoid_Time,Monster_Total_Damage,Monster_Enemy_Defensive,Monster_Total_AttackedDamage,Monster_Total_Defense,Monster_Enemy_CurHp,Monster_Total_AttackedCount,Monster_Total_AttackCount,Monster_Avoid_Value,Monster_Strength_Value,Monster_Attack_Speed_Value,Monster_Moving_Speed_Value,Monster_Critical_Value,Monster_Defensive_Value,Monster_CON_Value,Monster_Range_Value,coolTime_Skill_Start_1,coolTime_Skill_Start_2,coolTime_Skill_Start_3,coolTime_Skill_Start_4,coolTime_Skill_Start_5,coolTime_Skill_Start_6,coolTime_Skill_Start_7,
12,12,12,12,12,28,12,1400,1400,2,-7.65708255767822,-1.77329695224762,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,8,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-7.50975942611694,-1.73776841163635,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,8,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-7.39548206329346,-1.71002447605133,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,7,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-7.27531766891479,-1.68067145347595,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,7,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-7.16031742095947,-1.65241408348084,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,7,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-7.04485321044922,-1.62388586997986,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.93118715286255,-1.59565484523773,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.81668186187744,-1.56707572937012,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.69415473937988,-1.53634941577911,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.57756662368774,-1.50698673725128,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.46031141281128,-1.47734487056732,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.34773874282837,-1.44879603385925,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.23142290115356,-1.41922056674957,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.11712408065796,-1.39009976387024,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-6.00036287307739,-1.36030924320221,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.88468360900879,-1.33076429367065,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.77059364318848,-1.30160915851593,12,1,12,0,12,-1,1,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.65023279190063,-1.27084970474243,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.53213691711426,-1.24068307876587,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.41359901428223,-1.21040451526642,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.29780673980713,-1.18080341815948,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.18354558944702,-1.15155649185181,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,12,12,28,12,1400,1400,2,-5.06755828857422,-1.12182223796844,12,1,12,0,12,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,4,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
9,15,15,12,22,15,12,750,750,2,-7.69671678543091,-1.78286290168762,12,1,12,0,12,-1,0,0,2.5,60,0,0,9,0.75,3,22,12,3,0,0,0,20,8,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,
9,15,15,12,22,15,12,750,750,2,-7.55729818344116,-1.74984645843506,12,1,12,0,12,-1,0,0,2.5,60,0,0,9,0.75,3,22,12,3,0,0,0,20,8,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,
9,15,15,12,22,15,12,750,750,2,-7.4150972366333,-1.7164351940155,12,1,12,0,12,-1,0,0,2.5,60,0,0,9,0.75,3,22,12,3,0,0,0,20,8,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,18.773738861084,
