Strength,Attack_Speed,Moving_Speed,Critical,Defensive,CON,Range,HP,CurHp,Type,PositionX,PositionY,Target,State,ID,AttackedCount,Move_Target,Attack_Target,isCheck,coolTime_Attack_Start,Monster_Attack_Speed,Monster_Skill_CoolTime,Skill_number,End,Monster_Damage,Monster_Moving_Speed,Monster_Range,Monster_Defensive,Monster_Critical,Monster_Sight,Monster_Enemy_1,Monster_Enemy_2,Monster_Enemy_3,Monster_Enemy_4,Monster_Home_1,Monster_Home_2,Monster_Home_3,Monster_Home_4,Monster_Avoid_State,Monster_Enemy_Total,Monster_Home_Total,Monster_Avoid_Time,Monster_Total_Damage,Monster_Enemy_Defensive,Monster_Total_AttackedDamage,Monster_Total_Defense,Monster_Enemy_CurHp,Monster_Total_AttackedCount,Monster_Total_AttackCount,Monster_Avoid_Value,Monster_Strength_Value,Monster_Attack_Speed_Value,Monster_Moving_Speed_Value,Monster_Critical_Value,Monster_Defensive_Value,Monster_CON_Value,Monster_Range_Value,coolTime_Skill_Start_1,coolTime_Skill_Start_2,coolTime_Skill_Start_3,coolTime_Skill_Start_4,coolTime_Skill_Start_5,coolTime_Skill_Start_6,coolTime_Skill_Start_7,
28,12,12,12,12,12,12,600,600,2,-6.07850313186646,0.0615464560687542,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,4,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.92829132080078,0.0365550816059113,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,2,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.81063604354858,0.0163619574159384,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,2,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.69241666793823,-0.00446789804846048,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,2,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.57625007629395,-0.025486197322607,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,2,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.45969104766846,-0.0471473447978497,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.34499454498291,-0.0688567534089088,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.22905588150024,-0.0905672833323479,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-5.10539484024048,-0.113382637500763,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.98771095275879,-0.134749531745911,17,1,7,0,17,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.8680624961853,-0.137593537569046,2,1,7,0,2,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.75091505050659,-0.128690510988235,2,1,7,0,2,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.63370084762573,-0.119583703577518,2,1,7,0,2,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.51684045791626,-0.110423646867275,2,1,7,0,2,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.39741706848145,-0.101114019751549,2,1,7,0,2,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.27917289733887,-0.0920476019382477,2,1,7,0,2,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,2,-4.16127014160156,-0.0833141133189201,2,1,7,0,2,-1,1,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,0,0,20,1,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
