Strength,Attack_Speed,Moving_Speed,Critical,Defensive,CON,Range,HP,CurHp,Type,PositionX,PositionY,Target,State,ID,AttackedCount,Move_Target,Attack_Target,isCheck,coolTime_Attack_Start,Monster_Attack_Speed,Monster_Skill_CoolTime,Skill_number,End,Monster_Damage,Monster_Moving_Speed,Monster_Range,Monster_Defensive,Monster_Critical,Monster_Sight,Monster_Enemy_1,Monster_Enemy_2,Monster_Enemy_3,Monster_Enemy_4,Monster_Home_1,Monster_Home_2,Monster_Home_3,Monster_Home_4,Monster_Avoid_State,Monster_Enemy_Total,Monster_Home_Total,Monster_Avoid_Time,Monster_Total_Damage,Monster_Enemy_Defensive,Monster_Total_AttackedDamage,Monster_Total_Defense,Monster_Enemy_CurHp,Monster_Total_AttackedCount,Monster_Total_AttackCount,Monster_Avoid_Value,Monster_Strength_Value,Monster_Attack_Speed_Value,Monster_Moving_Speed_Value,Monster_Critical_Value,Monster_Defensive_Value,Monster_CON_Value,Monster_Range_Value,coolTime_Skill_Start_1,coolTime_Skill_Start_2,coolTime_Skill_Start_3,coolTime_Skill_Start_4,coolTime_Skill_Start_5,coolTime_Skill_Start_6,coolTime_Skill_Start_7,
12,12,12,28,12,12,12,600,600,1,4.16439199447632,-0.083002544939518,3,1,3,0,3,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,2,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,4.01223659515381,-0.0991777032613754,3,1,3,0,3,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.89361238479614,-0.0867879837751389,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.77438139915466,-0.068328782916069,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.65697765350342,-0.0510615780949593,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.53891897201538,-0.0347009040415287,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.42251539230347,-0.0196637716144323,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,1,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.30472683906555,-0.0056793075054884,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,2,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.17896342277527,0.00770616484805942,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,2,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,12,12,28,12,12,12,600,600,1,3.05915927886963,0.0188148114830256,2,1,3,0,2,-1,0,0,2.8,60,0,0,12,0.600000023841858,3,12,28,3,0,20,0,0,2,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
