Strength,Attack_Speed,Moving_Speed,Critical,Defensive,CON,Range,HP,CurHp,Type,PositionX,PositionY,Target,State,ID,AttackedCount,Move_Target,Attack_Target,isCheck,coolTime_Attack_Start,Monster_Attack_Speed,Monster_Skill_CoolTime,Skill_number,End,Monster_Damage,Monster_Moving_Speed,Monster_Range,Monster_Defensive,Monster_Critical,Monster_Sight,Monster_Enemy_1,Monster_Enemy_2,Monster_Enemy_3,Monster_Enemy_4,Monster_Home_1,Monster_Home_2,Monster_Home_3,Monster_Home_4,Monster_Avoid_State,Monster_Enemy_Total,Monster_Home_Total,Monster_Avoid_Time,Monster_Total_Damage,Monster_Enemy_Defensive,Monster_Total_AttackedDamage,Monster_Total_Defense,Monster_Enemy_CurHp,Monster_Total_AttackedCount,Monster_Total_AttackCount,Monster_Avoid_Value,Monster_Strength_Value,Monster_Attack_Speed_Value,Monster_Moving_Speed_Value,Monster_Critical_Value,Monster_Defensive_Value,Monster_CON_Value,Monster_Range_Value,coolTime_Skill_Start_1,coolTime_Skill_Start_2,coolTime_Skill_Start_3,coolTime_Skill_Start_4,coolTime_Skill_Start_5,coolTime_Skill_Start_6,coolTime_Skill_Start_7,
12,28,12,12,12,12,12,600,600,2,-7.01339626312256,-1.4006872177124,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,8,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.8644757270813,-1.36701250076294,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,8,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.74776411056519,-1.3404153585434,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,8,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.63042831420898,-1.31350958347321,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,7,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.51506185531616,-1.28689754009247,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,7,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.39922714233398,-1.26002645492554,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,7,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.28519248962402,-1.23343336582184,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,6,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.16998195648193,-1.20643377304077,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,6,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-6.04717397689819,-1.17752015590668,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,6,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
12,28,12,12,12,12,12,600,600,2,-5.93037462234497,-1.14990377426147,12,1,15,0,12,-1,0,0,1.2,60,0,0,12,0.600000023841858,3,12,12,3,0,0,0,20,6,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
