Strength,Attack_Speed,Moving_Speed,Critical,Defensive,CON,Range,HP,CurHp,Type,PositionX,PositionY,Target,State,ID,AttackedCount,Move_Target,Attack_Target,isCheck,coolTime_Attack_Start,Monster_Attack_Speed,Monster_Skill_CoolTime,Skill_number,End,Monster_Damage,Monster_Moving_Speed,Monster_Range,Monster_Defensive,Monster_Critical,Monster_Sight,Monster_Enemy_1,Monster_Enemy_2,Monster_Enemy_3,Monster_Enemy_4,Monster_Home_1,Monster_Home_2,Monster_Home_3,Monster_Home_4,Monster_Avoid_State,Monster_Enemy_Total,Monster_Home_Total,Monster_Avoid_Time,Monster_Total_Damage,Monster_Enemy_Defensive,Monster_Total_AttackedDamage,Monster_Total_Defense,Monster_Enemy_CurHp,Monster_Total_AttackedCount,Monster_Total_AttackCount,Monster_Avoid_Value,Monster_Strength_Value,Monster_Attack_Speed_Value,Monster_Moving_Speed_Value,Monster_Critical_Value,Monster_Defensive_Value,Monster_CON_Value,Monster_Range_Value,coolTime_Skill_Start_1,coolTime_Skill_Start_2,coolTime_Skill_Start_3,coolTime_Skill_Start_4,coolTime_Skill_Start_5,coolTime_Skill_Start_6,coolTime_Skill_Start_7,
28,12,12,12,12,12,12,600,600,1,5.01985120773315,-0.203580871224403,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,3,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.87471103668213,-0.252028673887253,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.76095056533813,-0.290120840072632,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.64657354354858,-0.328521490097046,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.53410768508911,-0.366382777690887,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.42118072509766,-0.404504358768463,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.3100061416626,-0.442139118909836,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.19768381118774,-0.480265945196152,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,4.07795429229736,-0.521015048027039,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
28,12,12,12,12,12,12,600,600,1,3.96408033370972,-0.559868335723877,6,1,14,0,6,-1,0,0,2.8,60,0,0,28,0.600000023841858,3,12,12,3,0,20,0,0,4,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,11.1284370422363,
