Angle1,Angle2,State,Result,
83,41,1,0,
83,41,2,0,
83,41,3,0,
83,41,3,0,
83,41,3,0,
83,41,4,0,
61.6,340,1,-11.9124307632446,
61.6,340,2,-11.9124307632446,
61.6,340,2,-11.9124307632446,
61.6,340,2,-11.9124307632446,
61.6,340,3,-11.9124307632446,
61.6,340,3,-11.9124307632446,
61.6,340,3,-11.9124307632446,
49.28,340,1,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,3,10.4059066772461,
49.28,340,3,10.4059066772461,
49.28,340,3,10.4059066772461,
