Angle1,Angle2,State,Result,
48,83,1,0,
48,83,2,0,
48,83,3,0,
48,83,3,0,
48,83,3,0,
41,19,1,-12.3077611923218,
41,19,2,-12.3077611923218,
41,19,2,-12.3077611923218,
41,19,3,-12.3077611923218,
41,19,3,-12.3077611923218,
41,19,3,-12.3077611923218,
41,19,3,-12.3077611923218,
49.28,340,1,7.45187091827393,
49.28,340,2,7.45187091827393,
49.28,340,2,7.45187091827393,
49.28,340,2,7.45187091827393,
49.28,340,2,7.45187091827393,
49.28,340,3,7.45187091827393,
49.28,340,3,7.45187091827393,
49.28,340,3,7.45187091827393,
