Angle1,Angle2,State,Result,
53,66,1,0,
53,66,1,0,
53,66,1,0,
53,66,1,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,2,0,
53,66,3,0,
53,66,3,0,
53,66,3,0,
59,86,1,0,
59,86,1,0,
59,86,1,0,
59,86,3,0,
59,86,3,0,
76,28,2,0,
76,28,2,0,
76,28,3,0,
76,28,3,0,
76,28,3,0,
76,28,3,0,
76,28,3,0,
76,28,3,0,
76,28,3,0,
86,275,2,0,
86,275,2,0,
86,275,2,0,
86,275,2,0,
86,275,2,0,
86,275,2,0,
86,275,3,0,
86,275,4,0,
47,287,1,0,
47,287,1,0,
47,287,2,0,
47,287,2,0,
47,287,2,0,
47,287,2,0,
47,287,2,0,
47,287,3,0,
83,32,2,0,
83,32,2,0,
83,32,3,0,
83,32,3,0,
83,32,3,0,
83,32,3,0,
83,32,3,0,
83,32,3,0,
83,32,0,-11.9893579483032,
325,84,1,0,
325,84,1,0,
325,84,1,0,
325,84,1,0,
325,84,3,0,
325,84,3,0,
325,84,3,0,
325,84,3,0,
325,84,3,0,
325,84,3,0,
329,70,1,0,
329,70,1,0,
329,70,1,0,
329,70,1,0,
329,70,3,0,
329,70,3,0,
329,70,3,0,
329,70,3,0,
329,70,3,0,
329,70,3,0,
27,312,1,0,
27,312,1,0,
27,312,2,0,
27,312,2,0,
27,312,2,0,
27,312,2,0,
27,312,3,0,
27,312,3,0,
20,45,1,0,
20,45,1,0,
20,45,2,0,
20,45,2,0,
20,45,3,0,
20,45,3,0,
20,45,3,0,
20,45,3,0,
20,45,3,0,
20,45,3,0,
20,45,3,0,
79,60,2,0,
79,60,3,0,
79,60,3,0,
79,60,3,0,
79,60,3,0,
79,60,3,0,
293,334,1,0,
293,334,1,0,
293,334,1,0,
293,334,1,0,
293,334,1,0,
293,334,1,0,
293,334,2,0,
293,334,2,0,
293,334,2,0,
293,334,3,0,
317,44,1,0,
317,44,1,0,
317,44,1,0,
317,44,1,0,
317,44,2,0,
317,44,2,0,
317,44,3,0,
317,44,3,0,
316,36,1,0,
316,36,1,0,
316,36,1,0,
316,36,1,0,
316,36,1,0,
316,36,2,0,
316,36,3,0,
316,36,3,0,
324,292,1,0,
324,292,1,0,
324,292,1,0,
324,292,1,0,
324,292,2,0,
324,292,2,0,
324,292,2,0,
324,292,2,0,
324,292,2,0,
324,292,3,0,
298,276,1,0,
298,276,1,0,
298,276,1,0,
298,276,1,0,
298,276,1,0,
298,276,2,0,
298,276,2,0,
298,276,2,0,
298,276,2,0,
298,276,2,0,
298,276,2,0,
298,276,4,0,
31,32,1,0,
31,32,1,0,
31,32,2,0,
31,32,2,0,
31,32,3,0,
31,32,3,0,
31,32,3,0,
31,32,3,0,
31,32,3,0,
31,32,3,0,
31,32,3,0,
340,351,1,0,
340,351,1,0,
340,351,1,0,
340,351,1,0,
340,351,2,0,
340,351,2,0,
340,351,2,0,
340,351,3,0,
331,356,1,0,
331,356,1,0,
331,356,1,0,
331,356,1,0,
331,356,2,0,
331,356,2,0,
331,356,2,0,
331,356,3,0,
65,340,1,3.84048581123352,
65,340,2,3.84048581123352,
65,340,2,3.84048581123352,
65,340,2,3.84048581123352,
65,340,2,3.84048581123352,
65,340,3,3.84048581123352,
65,340,3,3.84048581123352,
65,340,3,3.84048581123352,
65,340,3,3.84048581123352,
65,340,3,3.84048581123352,
65,299,1,12.3268175125122,
65,299,2,12.3268175125122,
65,299,2,12.3268175125122,
65,299,2,12.3268175125122,
65,299,2,12.3268175125122,
65,299,2,12.3268175125122,
65,299,3,12.3268175125122,
65,299,3,12.3268175125122,
10,25.2,1,6.44318389892578,
10,25.2,1,6.44318389892578,
10,25.2,1,6.44318389892578,
10,25.2,2,6.44318389892578,
10,25.2,2,6.44318389892578,
10,25.2,3,6.44318389892578,
10,25.2,3,6.44318389892578,
10,25.2,3,6.44318389892578,
10,25.2,3,6.44318389892578,
10,25.2,3,6.44318389892578,
20,317,1,0,
20,317,1,0,
20,317,1,0,
20,317,2,0,
20,317,2,0,
20,317,2,0,
20,317,2,0,
20,317,3,0,
20,317,0,3.64179730415344,
310,29,1,3.64179730415344,
310,29,1,3.64179730415344,
310,29,1,3.64179730415344,
310,29,1,3.64179730415344,
310,29,1,3.64179730415344,
310,29,2,3.64179730415344,
310,29,2,3.64179730415344,
310,29,3,3.64179730415344,
310,288,1,5.06721448898315,
310,288,1,5.06721448898315,
310,288,1,5.06721448898315,
310,288,1,5.06721448898315,
310,288,1,5.06721448898315,
310,288,2,5.06721448898315,
310,288,2,5.06721448898315,
310,288,2,5.06721448898315,
310,288,2,5.06721448898315,
310,288,2,5.06721448898315,
310,288,3,5.06721448898315,
326,21,1,0,
326,21,1,0,
326,21,1,0,
326,21,1,0,
326,21,2,0,
326,21,2,0,
326,21,2,0,
326,21,3,0,
29,314,1,0,
29,314,1,0,
29,314,2,0,
29,314,2,0,
29,314,2,0,
29,314,2,0,
29,314,2,0,
29,314,3,0,
25,35,1,0,
25,35,1,0,
25,35,2,0,
25,35,2,0,
25,35,3,0,
25,35,3,0,
25,35,3,0,
25,35,3,0,
