Angle1,Angle2,State,Result,
341,19,1,0,
341,19,1,0,
341,19,1,0,
341,19,2,0,
341,19,2,0,
341,19,2,0,
341,19,3,0,
341,19,0,8.83677864074707,
313,24,1,8.83677864074707,
313,24,1,8.83677864074707,
313,24,1,8.83677864074707,
313,24,1,8.83677864074707,
313,24,1,8.83677864074707,
313,24,2,8.83677864074707,
313,24,2,8.83677864074707,
313,24,3,8.83677864074707,
49.28,340,1,5.58117580413818,
49.28,340,2,5.58117580413818,
49.28,340,2,5.58117580413818,
49.28,340,2,5.58117580413818,
49.28,340,2,5.58117580413818,
49.28,340,3,5.58117580413818,
49.28,340,3,5.58117580413818,
49.28,340,0,10.8099460601807,
