Angle1,Angle2,State,Result,
30,22,1,0,
30,22,1,0,
30,22,1,0,
30,22,1,0,
30,22,1,0,
30,22,1,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,2,0,
30,22,3,0,
30,22,3,0,
30,22,3,0,
354,80,1,0,
354,80,1,0,
354,80,1,0,
354,80,1,0,
354,80,1,0,
354,80,1,0,
354,80,1,0,
354,80,1,0,
354,80,1,0,
354,80,2,0,
354,80,3,0,
354,80,3,0,
354,80,3,0,
354,80,4,0,
359,349,1,0,
359,349,1,0,
359,349,1,0,
359,349,2,0,
359,349,2,0,
359,349,2,0,
359,349,2,0,
359,349,3,0,
348,0,1,0,
348,0,1,0,
348,0,1,0,
348,0,2,0,
348,0,2,0,
348,0,2,0,
348,0,3,0,
348,0,3,0,
282,46,1,0,
282,46,1,0,
282,46,1,0,
282,46,1,0,
282,46,1,0,
282,46,1,0,
282,46,2,0,
282,46,3,0,
282,43,1,0,
282,43,1,0,
282,43,1,0,
282,43,1,0,
282,43,1,0,
282,43,2,0,
282,43,2,0,
321,34,1,0,
321,34,1,0,
321,34,1,0,
321,34,1,0,
321,34,1,0,
321,34,2,0,
321,34,3,0,
321,34,3,0,
321,34,0,7.43597888946533,
17,63,1,0,
17,63,1,0,
17,63,2,0,
17,63,3,0,
17,63,3,0,
17,63,3,0,
17,63,3,0,
17,63,3,0,
17,63,3,0,
17,63,3,0,
17,63,3,0,
330,285,1,0,
330,285,1,0,
330,285,1,0,
330,285,1,0,
330,285,2,0,
330,285,2,0,
330,285,2,0,
330,285,2,0,
330,285,2,0,
330,285,2,0,
11,304,1,0,
11,304,1,0,
11,304,2,0,
11,304,2,0,
11,304,2,0,
11,304,2,0,
11,304,2,0,
11,304,3,0,
8,354,1,0,
8,354,1,0,
8,354,2,0,
8,354,2,0,
8,354,2,0,
8,354,2,0,
8,354,3,0,
8,354,3,0,
8,328,1,0,
8,328,1,0,
8,328,1,0,
8,328,2,0,
8,328,2,0,
8,328,2,0,
8,328,2,0,
8,328,3,0,
345,30,1,0,
345,30,1,0,
345,30,1,0,
345,30,2,0,
345,30,2,0,
345,30,3,0,
345,30,3,0,
345,30,3,0,
345,30,3,0,
326,15,1,0,
