Angle1,Angle2,State,Result,
8,68,1,0,
8,68,1,0,
8,68,1,0,
8,68,1,0,
8,68,1,0,
8,68,1,0,
8,68,1,0,
8,68,1,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,2,0,
8,68,3,0,
8,68,3,0,
8,68,3,0,
8,68,3,0,
22,359,1,0,
22,359,1,0,
22,359,2,0,
22,359,2,0,
22,359,2,0,
22,359,2,0,
22,359,3,0,
22,359,3,0,
22,359,3,0,
22,359,0,11.6958703994751,
75,8,1,0,
75,8,2,0,
75,8,2,0,
75,8,2,0,
75,8,3,0,
75,8,3,0,
75,8,3,0,
75,8,3,0,
75,8,3,0,
75,8,3,0,
75,8,3,0,
354,340,1,0,
354,340,1,0,
354,340,1,0,
354,340,2,0,
354,340,2,0,
354,340,2,0,
354,340,2,0,
354,340,3,0,
67,49,1,0,
67,49,2,0,
67,49,3,0,
67,49,3,0,
67,49,3,0,
67,49,3,0,
67,49,3,0,
67,49,3,0,
67,49,3,0,
27,322,1,0,
27,322,1,0,
27,322,2,0,
27,322,2,0,
27,322,2,0,
27,322,2,0,
27,322,3,0,
27,322,3,0,
311,32,1,0,
311,32,1,0,
311,32,1,0,
311,32,1,0,
311,32,1,0,
311,32,2,0,
311,32,2,0,
311,32,3,0,
50,53,1,0,
50,53,1,0,
50,53,2,0,
50,53,3,0,
50,53,3,0,
50,53,3,0,
50,53,3,0,
50,53,3,0,
50,53,3,0,
50,53,3,0,
348,45,1,0,
348,45,1,0,
348,45,1,0,
348,45,2,0,
348,45,2,0,
348,45,3,0,
348,45,3,0,
348,45,3,0,
348,45,3,0,
348,45,3,0,
24,63,1,0,
24,63,1,0,
24,63,1,0,
24,63,3,0,
24,63,3,0,
24,63,3,0,
24,63,3,0,
24,63,3,0,
24,63,3,0,
24,63,3,0,
24,63,3,0,
38,357,1,0,
38,357,1,0,
38,357,2,0,
38,357,2,0,
38,357,2,0,
38,357,3,0,
38,357,3,0,
38,357,3,0,
38,357,3,0,
38,357,3,0,
48,314,1,0,
48,314,1,0,
48,314,2,0,
48,314,2,0,
48,314,2,0,
48,314,2,0,
48,314,3,0,
48,314,3,0,
48,314,0,6.67132377624512,
334,294,1,0,
334,294,1,0,
334,294,1,0,
334,294,1,0,
334,294,2,0,
334,294,2,0,
334,294,2,0,
334,294,2,0,
334,294,2,0,
334,294,3,0,
54,21,1,0,
54,21,2,0,
54,21,2,0,
54,21,2,0,
54,21,3,0,
54,21,3,0,
54,21,3,0,
54,21,3,0,
54,21,3,0,
54,21,3,0,
54,21,3,0,
40,83,1,0,
40,83,2,0,
40,83,3,0,
40,83,3,0,
40,83,3,0,
40,83,3,0,
40,83,3,0,
40,83,3,0,
