Angle1,Angle2,State,Result,
331,289,1,0,
331,289,1,0,
331,289,1,0,
331,289,1,0,
331,289,2,0,
331,289,2,0,
331,289,2,0,
331,289,2,0,
331,289,2,0,
331,289,3,0,
313,24,1,1.11532282829285,
313,24,1,1.11532282829285,
313,24,1,1.11532282829285,
313,24,1,1.11532282829285,
313,24,2,1.11532282829285,
313,24,2,1.11532282829285,
313,24,3,1.11532282829285,
49.28,340,1,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,3,5.58117771148682,
49.28,340,3,5.58117771148682,
49.28,340,3,5.58117771148682,
