Angle1,Angle2,State,Result,
22,300,1,0,
22,300,1,0,
22,300,1,0,
22,300,1,0,
22,300,1,0,
22,300,1,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,3,0,
275,1,1,0,
275,1,1,0,
275,1,1,0,
275,1,1,0,
275,1,1,0,
275,1,2,0,
275,1,2,0,
275,1,2,0,
275,1,3,0,
1,349,1,0,
1,349,1,0,
1,349,1,0,
1,349,2,0,
1,349,2,0,
1,349,2,0,
1,349,3,0,
1,349,3,0,
284,279,1,0,
284,279,1,0,
284,279,1,0,
284,279,1,0,
284,279,1,0,
284,279,2,0,
284,279,2,0,
284,279,2,0,
284,279,2,0,
284,279,2,0,
284,279,2,0,
284,279,0,0.454112529754639,
359,338,1,0,
359,338,1,0,
359,338,1,0,
359,338,2,0,
359,338,2,0,
359,338,2,0,
359,338,2,0,
359,338,3,0,
342,15,1,0,
342,15,1,0,
342,15,1,0,
342,15,2,0,
342,15,2,0,
342,15,2,0,
342,15,3,0,
342,15,3,0,
273,345,1,0,
273,345,1,0,
273,345,1,0,
273,345,1,0,
273,345,1,0,
273,345,1,0,
273,345,2,0,
273,345,2,0,
273,345,2,0,
41,4,1,0,
41,4,2,0,
41,4,2,0,
41,4,2,0,
41,4,3,0,
41,4,3,0,
41,4,3,0,
41,4,3,0,
41,4,3,0,
41,4,3,0,
335,359,1,0,
335,359,1,0,
335,359,1,0,
335,359,2,0,
335,359,2,0,
335,359,2,0,
335,359,3,0,
335,359,4,0,
358,341,1,0,
358,341,1,0,
358,341,1,0,
358,341,2,0,
358,341,2,0,
358,341,2,0,
358,341,2,0,
358,341,3,0,
307,275,1,0,
307,275,1,0,
307,275,1,0,
307,275,1,0,
307,275,1,0,
307,275,2,0,
307,275,2,0,
307,275,2,0,
307,275,2,0,
307,275,2,0,
307,275,2,0,
307,275,0,0.337677538394928,
79,10,1,0,
79,10,2,0,
79,10,2,0,
79,10,3,0,
79,10,3,0,
79,10,3,0,
79,10,3,0,
79,10,3,0,
79,10,3,0,
79,10,3,0,
79,10,3,0,
22,64,1,0,
22,64,1,0,
22,64,1,0,
22,64,3,0,
22,64,3,0,
22,64,3,0,
22,64,3,0,
22,64,3,0,
22,64,3,0,
22,64,3,0,
22,64,3,0,
18,326,1,0,
18,326,1,0,
18,326,1,0,
18,326,2,0,
18,326,2,0,
18,326,2,0,
18,326,2,0,
18,326,3,0,
4,337,1,0,
4,337,1,0,
4,337,1,0,
4,337,2,0,
4,337,2,0,
