Angle1,Angle2,State,Result,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,1,0,
339,305,3,0,
339,305,4,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,1,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,2,0,
350,339,3,0,
350,339,4,0,
60,279,1,0,
60,279,2,0,
60,279,2,0,
60,279,2,0,
60,279,2,0,
60,279,2,0,
60,279,2,0,
60,279,3,0,
26,34,1,0,
26,34,1,0,
26,34,1,0,
26,34,2,0,
26,34,3,0,
26,34,3,0,
26,34,3,0,
26,34,3,0,
26,34,3,0,
26,34,3,0,
26,34,3,0,
23,22,1,0,
23,22,1,0,
23,22,2,0,
23,22,2,0,
23,22,3,0,
23,22,3,0,
23,22,3,0,
23,22,3,0,
23,22,3,0,
23,22,3,0,
39,63,1,0,
39,63,2,0,
39,63,3,0,
39,63,3,0,
39,63,3,0,
39,63,3,0,
39,63,3,0,
39,63,3,0,
39,63,3,0,
39,63,4,0,
286,39,1,0,
286,39,1,0,
286,39,1,0,
286,39,1,0,
286,39,1,0,
286,39,1,0,
286,39,2,0,
286,39,3,0,
45,331,1,0,
45,331,2,0,
45,331,2,0,
45,331,2,0,
45,331,2,0,
45,331,3,0,
45,331,3,0,
45,331,3,0,
45,331,3,0,
30,47,1,0,
30,47,1,0,
30,47,2,0,
30,47,2,0,
30,47,3,0,
30,47,3,0,
30,47,3,0,
30,47,3,0,
30,47,3,0,
30,47,3,0,
30,47,3,0,
355,288,1,0,
355,288,1,0,
355,288,1,0,
355,288,2,0,
355,288,2,0,
355,288,2,0,
355,288,2,0,
