Angle1,Angle2,State,Result,
56,8,1,0,
56,8,1,0,
56,8,1,0,
56,8,2,0,
56,8,2,0,
56,8,2,0,
56,8,3,0,
56,8,3,0,
56,8,3,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,1,0,
325,22,2,0,
325,22,2,0,
325,22,2,0,
325,22,2,0,
325,22,2,0,
325,22,2,0,
325,22,2,0,
325,22,3,0,
325,22,3,0,
7,293,1,0,
7,293,1,0,
7,293,1,0,
7,293,2,0,
7,293,2,0,
7,293,2,0,
7,293,2,0,
7,293,2,0,
7,293,3,0,
350,300,1,0,
350,300,1,0,
350,300,1,0,
350,300,2,0,
350,300,2,0,
350,300,2,0,
350,300,2,0,
350,300,2,0,
350,300,3,0,
290,0,1,0,
290,0,1,0,
290,0,1,0,
290,0,1,0,
290,0,1,0,
290,0,2,0,
290,0,2,0,
290,0,2,0,
290,0,3,0,
20,68,1,0,
20,68,1,0,
20,68,2,0,
20,68,3,0,
20,68,3,0,
20,68,3,0,
20,68,3,0,
20,68,3,0,
20,68,3,0,
20,68,3,0,
20,68,0,-0.947961211204529,
85,63,1,0,
85,63,3,0,
85,63,3,0,
85,63,3,0,
85,63,3,0,
4,68,1,0,
4,68,1,0,
4,68,1,0,
4,68,2,0,
4,68,3,0,
4,68,3,0,
4,68,3,0,
4,68,3,0,
4,68,3,0,
4,68,3,0,
4,68,3,0,
62,32,1,0,
62,32,2,0,
62,32,2,0,
62,32,3,0,
62,32,3,0,
62,32,3,0,
62,32,3,0,
62,32,3,0,
62,32,3,0,
62,32,3,0,
313,44,1,0,
313,44,1,0,
313,44,1,0,
313,44,1,0,
313,44,2,0,
313,44,2,0,
313,44,3,0,
313,44,3,0,
5,323,1,0,
5,323,1,0,
5,323,1,0,
5,323,2,0,
5,323,2,0,
5,323,2,0,
5,323,2,0,
5,323,3,0,
42,17,1,0,
42,17,2,0,
42,17,2,0,
42,17,2,0,
42,17,3,0,
42,17,3,0,
42,17,3,0,
42,17,3,0,
42,17,3,0,
42,17,3,0,
42,17,0,10.3768110275269,
42,330,1,0,
42,330,1,0,
42,330,2,0,
42,330,2,0,
42,330,2,0,
42,330,2,0,
42,330,3,0,
42,330,3,0,
42,330,3,0,
274,18,1,0,
274,18,1,0,
274,18,1,0,
274,18,1,0,
274,18,1,0,
274,18,1,0,
274,18,2,0,
274,18,2,0,
57,65,1,0,
57,65,2,0,
57,65,3,0,
57,65,3,0,
57,65,3,0,
57,65,3,0,
57,65,3,0,
57,65,3,0,
300,318,1,0,
300,318,1,0,
300,318,1,0,
300,318,1,0,
300,318,1,0,
300,318,2,0,
300,318,2,0,
300,318,2,0,
300,318,2,0,
300,318,4,0,
329,71,1,0,
329,71,1,0,
329,71,1,0,
329,71,1,0,
329,71,2,0,
329,71,3,0,
329,71,3,0,
329,71,3,0,
329,71,3,0,
329,71,3,0,
86,294,2,0,
86,294,2,0,
86,294,2,0,
86,294,2,0,
86,294,2,0,
86,294,2,0,
86,294,3,0,
86,294,3,0,
86,294,3,0,
35,76,1,0,
35,76,1,0,
35,76,3,0,
35,76,3,0,
35,76,3,0,
35,76,3,0,
35,76,3,0,
35,76,3,0,
35,76,3,0,
342,21,1,-9.95811176300049,
342,21,1,-9.95811176300049,
342,21,1,-9.95811176300049,
342,21,1,-9.95811176300049,
342,21,2,-9.95811176300049,
342,21,2,-9.95811176300049,
342,21,3,-9.95811176300049,
342,21,3,-9.95811176300049,
342,21,3,-9.95811176300049,
342,340,1,8.72619724273682,
342,340,1,8.72619724273682,
342,340,1,8.72619724273682,
342,340,2,8.72619724273682,
342,340,2,8.72619724273682,
342,340,2,8.72619724273682,
342,340,2,8.72619724273682,
342,340,3,8.72619724273682,
10,25.2,1,3.15901231765747,
10,25.2,1,3.15901231765747,
10,25.2,2,3.15901231765747,
10,25.2,2,3.15901231765747,
