Angle1,Angle2,State,Result,
0,358,1,0,
0,358,1,0,
0,358,1,0,
0,358,1,0,
0,358,1,0,
0,358,1,0,
0,358,1,0,
0,358,1,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,2,0,
0,358,3,0,
0,358,3,0,
0,358,3,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,1,0,
338,22,2,0,
338,22,2,0,
338,22,3,0,
338,22,3,0,
357,53,1,0,
357,53,1,0,
357,53,1,0,
357,53,1,0,
357,53,1,0,
357,53,1,0,
357,53,1,0,
357,53,1,0,
357,53,1,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,2,0,
357,53,3,0,
357,53,3,0,
357,53,3,0,
60,49,1,0,
60,49,1,0,
60,49,1,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,2,0,
60,49,3,0,
60,49,3,0,
60,49,3,0,
35,27,1,0,
35,27,1,0,
35,27,1,0,
35,27,1,0,
35,27,1,0,
35,27,2,0,
35,27,2,0,
35,27,2,0,
35,27,2,0,
35,27,2,0,
35,27,2,0,
35,27,3,0,
35,27,3,0,
35,27,3,0,
35,27,3,0,
49,334,1,0,
49,334,1,0,
49,334,1,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,2,0,
49,334,3,0,
49,334,3,0,
49,334,4,0,
322,42,1,0,
322,42,1,0,
322,42,2,0,
322,42,3,0,
322,42,3,0,
322,42,3,0,
344,48,1,0,
344,48,1,0,
344,48,1,0,
344,48,1,0,
344,48,2,0,
344,48,3,0,
344,48,3,0,
344,48,3,0,
344,48,3,0,
344,48,3,0,
350,358,1,0,
350,358,1,0,
350,358,1,0,
350,358,2,0,
350,358,2,0,
350,358,2,0,
350,358,3,0,
350,358,3,0,
15,350,1,0,
15,350,1,0,
15,350,2,0,
15,350,2,0,
15,350,2,0,
15,350,2,0,
15,350,3,0,
15,350,3,0,
59,61,1,0,
59,61,2,0,
59,61,3,0,
59,61,3,0,
59,61,3,0,
59,61,3,0,
59,61,3,0,
59,61,3,0,
59,61,3,0,
47,346,1,0,
47,346,2,0,
47,346,2,0,
47,346,2,0,
47,346,2,0,
47,346,3,0,
47,346,3,0,
47,346,3,0,
47,346,3,0,
47,346,3,0,
282,50,1,0,
282,50,1,0,
282,50,1,0,
282,50,1,0,
282,50,1,0,
282,50,1,0,
282,50,2,0,
282,50,3,0,
74,34,1,0,
74,34,2,0,
74,34,3,0,
74,34,3,0,
74,34,3,0,
74,34,3,0,
74,34,3,0,
74,34,3,0,
74,34,3,0,
286,15,1,0,
286,15,1,0,
286,15,1,0,
286,15,1,0,
286,15,1,0,
286,15,2,0,
286,15,2,0,
286,15,2,0,
311,344,1,0,
311,344,1,0,
311,344,1,0,
311,344,1,0,
311,344,2,0,
311,344,2,0,
311,344,2,0,
311,344,2,0,
311,344,0,2.16679739952087,
0,20,1,0,
0,20,1,0,
0,20,1,0,
0,20,2,0,
0,20,2,0,
0,20,2,0,
0,20,3,0,
0,20,3,0,
0,20,3,0,
0,20,4,0,
314,32,1,0,
314,32,1,0,
314,32,1,0,
314,32,1,0,
314,32,1,0,
314,32,2,0,
314,32,2,0,
314,32,3,0,
331,52,1,0,
331,52,1,0,
331,52,1,0,
331,52,1,0,
331,52,2,0,
331,52,3,0,
331,52,3,0,
331,52,3,0,
331,52,3,0,
318,23,1,0,
318,23,1,0,
318,23,1,0,
318,23,1,0,
318,23,2,0,
318,23,2,0,
318,23,3,0,
