Angle1,Angle2,State,Result,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,1,0,
322,312,2,0,
322,312,2,0,
322,312,2,0,
322,312,2,0,
322,312,3,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,1,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,2,0,
335,302,3,0,
71,326,1,0,
71,326,1,0,
71,326,2,0,
336,351,1,0,
336,351,1,0,
336,351,1,0,
336,351,1,0,
336,351,2,0,
336,351,2,0,
336,351,2,0,
336,351,3,0,
293,308,1,0,
293,308,1,0,
293,308,1,0,
293,308,1,0,
293,308,1,0,
293,308,2,0,
293,308,2,0,
293,308,2,0,
293,308,2,0,
293,308,2,0,
76,30,1,0,
76,30,2,0,
76,30,2,0,
76,30,3,0,
76,30,3,0,
76,30,3,0,
76,30,3,0,
76,30,3,0,
76,30,3,0,
76,30,3,0,
350,44,1,0,
350,44,1,0,
350,44,1,0,
350,44,1,0,
350,44,2,0,
350,44,3,0,
350,44,3,0,
350,44,3,0,
350,44,3,0,
350,44,3,0,
273,61,1,0,
273,61,1,0,
273,61,1,0,
273,61,1,0,
273,61,1,0,
273,61,1,0,
273,61,2,0,
273,61,3,0,
347,23,1,0,
347,23,1,0,
347,23,1,0,
347,23,2,0,
347,23,2,0,
347,23,3,0,
347,23,3,0,
347,23,3,0,
347,23,4,0,
69,336,1,0,
69,336,2,0,
69,336,2,0,
69,336,2,0,
69,336,3,0,
69,336,3,0,
69,336,3,0,
69,336,3,0,
69,336,3,0,
69,336,3,0,
282,20,1,0,
282,20,1,0,
282,20,1,0,
282,20,1,0,
282,20,1,0,
282,20,1,0,
282,20,2,0,
282,20,2,0,
282,20,0,2.387202501297,
8,338,1,0,
8,338,1,0,
8,338,1,0,
