Angle1,Angle2,State,Result,
352,344,1,0,
352,344,1,0,
352,344,1,0,
352,344,2,0,
352,344,2,0,
352,344,2,0,
352,344,2,0,
352,344,3,0,
313,24,1,5.47996282577515,
313,24,1,5.47996282577515,
313,24,1,5.47996282577515,
313,24,1,5.47996282577515,
313,24,1,5.47996282577515,
313,24,2,5.47996282577515,
313,24,2,5.47996282577515,
313,24,3,5.47996282577515,
49.28,340,1,5.58117866516113,
49.28,340,2,5.58117866516113,
49.28,340,2,5.58117866516113,
49.28,340,2,5.58117866516113,
49.28,340,2,5.58117866516113,
49.28,340,3,5.58117866516113,
49.28,340,3,5.58117866516113,
49.28,340,0,10.8099355697632,
