Angle1,Angle2,State,Result,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,1,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,2,0,
282,58,3,0,
282,58,3,0,
66,312,1,0,
66,312,1,0,
66,312,1,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,2,0,
66,312,3,0,
66,312,3,0,
66,312,3,0,
274,67,1,0,
274,67,1,0,
274,67,1,0,
274,67,1,0,
274,67,1,0,
274,67,1,0,
274,67,2,0,
274,67,3,0,
4,304,1,0,
4,304,1,0,
4,304,1,0,
4,304,2,0,
4,304,2,0,
4,304,2,0,
4,304,2,0,
4,304,3,0,
345,279,1,0,
345,279,1,0,
345,279,1,0,
345,279,1,0,
345,279,2,0,
345,279,2,0,
345,279,2,0,
345,279,2,0,
345,279,2,0,
345,279,3,0,
293,84,1,0,
293,84,1,0,
293,84,1,0,
293,84,1,0,
293,84,1,0,
293,84,2,0,
293,84,3,0,
293,84,3,0,
293,84,3,0,
284,322,1,0,
284,322,1,0,
284,322,1,0,
284,322,1,0,
284,322,1,0,
284,322,1,0,
284,322,2,0,
284,322,2,0,
284,322,2,0,
284,322,2,0,
284,322,0,1.38022410869598,
21,46,1,0,
21,46,1,0,
21,46,2,0,
21,46,2,0,
21,46,3,0,
21,46,3,0,
21,46,3,0,
21,46,3,0,
21,46,3,0,
21,46,3,0,
21,46,3,0,
57,85,1,0,
57,85,3,0,
57,85,3,0,
57,85,3,0,
57,85,3,0,
57,85,4,0,
30,321,1,0,
30,321,1,0,
30,321,2,0,
30,321,2,0,
30,321,2,0,
30,321,2,0,
30,321,3,0,
30,321,3,0,
343,1,1,0,
343,1,1,0,
343,1,1,0,
343,1,2,0,
343,1,2,0,
343,1,2,0,
343,1,3,0,
343,1,3,0,
294,38,1,0,
294,38,1,0,
294,38,1,0,
294,38,1,0,
294,38,1,0,
294,38,2,0,
294,38,3,0,
299,36,1,0,
299,36,1,0,
299,36,1,0,
299,36,1,0,
299,36,1,0,
299,36,2,0,
299,36,3,0,
299,36,0,4.15588808059692,
72,358,1,0,
72,358,2,0,
72,358,2,0,
72,358,2,0,
72,358,3,0,
72,358,3,0,
72,358,3,0,
72,358,3,0,
72,358,3,0,
72,358,3,0,
72,358,3,0,
24,308,1,0,
24,308,1,0,
24,308,2,0,
24,308,2,0,
24,308,2,0,
24,308,2,0,
24,308,2,0,
24,308,3,0,
15,9,1,0,
15,9,1,0,
15,9,1,0,
15,9,2,0,
15,9,2,0,
15,9,3,0,
15,9,3,0,
15,9,3,0,
15,9,3,0,
15,9,4,0,
45,351,1,0,
45,351,1,0,
45,351,2,0,
45,351,2,0,
45,351,2,0,
45,351,3,0,
45,351,3,0,
45,351,3,0,
45,351,3,0,
45,351,3,0,
305,40,1,0,
305,40,1,0,
305,40,1,0,
305,40,1,0,
305,40,1,0,
305,40,2,0,
305,40,2,0,
305,40,3,0,
292,51,1,0,
292,51,1,0,
292,51,1,0,
292,51,1,0,
292,51,1,0,
292,51,1,0,
292,51,2,0,
292,51,3,0,
65,340,1,4.98022937774658,
65,340,2,4.98022937774658,
65,340,2,4.98022937774658,
65,340,2,4.98022937774658,
65,340,2,4.98022937774658,
65,340,3,4.98022937774658,
65,340,3,4.98022937774658,
65,340,3,4.98022937774658,
65,340,3,4.98022937774658,
65,340,3,4.98022937774658,
10,25.2,1,12.3268175125122,
10,25.2,1,12.3268175125122,
10,25.2,2,12.3268175125122,
10,25.2,2,12.3268175125122,
10,25.2,2,12.3268175125122,
10,25.2,3,12.3268175125122,
10,25.2,3,12.3268175125122,
10,25.2,3,12.3268175125122,
10,25.2,3,12.3268175125122,
10,25.2,3,12.3268175125122,
10,25.2,1,13.8486175537109,
10,25.2,1,13.8486175537109,
10,25.2,2,13.8486175537109,
10,25.2,2,13.8486175537109,
10,25.2,3,13.8486175537109,
10,25.2,3,13.8486175537109,
10,25.2,3,13.8486175537109,
10,25.2,3,13.8486175537109,
10,25.2,3,13.8486175537109,
10,25.2,3,13.8486175537109,
41,72,1,0,
