Angle1,Angle2,State,Result,
63,48,1,0,
63,48,2,0,
63,48,2,0,
63,48,3,0,
63,48,3,0,
63,48,3,0,
41,19,1,-9.69943141937256,
41,19,1,-9.69943141937256,
41,19,2,-9.69943141937256,
41,19,2,-9.69943141937256,
41,19,3,-9.69943141937256,
41,19,3,-9.69943141937256,
41,19,3,-9.69943141937256,
41,19,3,-9.69943141937256,
49.28,340,1,7.4518666267395,
49.28,340,2,7.4518666267395,
49.28,340,2,7.4518666267395,
49.28,340,2,7.4518666267395,
49.28,340,2,7.4518666267395,
49.28,340,3,7.4518666267395,
49.28,340,3,7.4518666267395,
49.28,340,0,10.8099355697632,
