Angle1,Angle2,State,Result,
58,70,1,0,
58,70,2,0,
58,70,3,0,
58,70,3,0,
58,70,3,0,
61.6,340,1,-12.1275606155396,
61.6,340,2,-12.1275606155396,
61.6,340,2,-12.1275606155396,
61.6,340,2,-12.1275606155396,
61.6,340,2,-12.1275606155396,
61.6,340,3,-12.1275606155396,
61.6,340,3,-12.1275606155396,
61.6,340,3,-12.1275606155396,
49.28,340,1,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,2,10.4059066772461,
49.28,340,3,10.4059066772461,
49.28,340,3,10.4059066772461,
