Angle1,Angle2,State,Result,
46,63,1,0,
46,63,2,0,
46,63,3,0,
46,63,3,0,
46,63,3,0,
46,63,3,0,
313,24,1,-8.80662059783936,
313,24,1,-8.80662059783936,
313,24,1,-8.80662059783936,
313,24,1,-8.80662059783936,
313,24,2,-8.80662059783936,
313,24,2,-8.80662059783936,
313,24,3,-8.80662059783936,
49.28,340,1,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,2,5.58117771148682,
49.28,340,3,5.58117771148682,
49.28,340,3,5.58117771148682,
49.28,340,0,10.8099355697632,
