Angle1,Angle2,State,Result,
66,274,1,0,
66,274,1,0,
66,274,2,0,
66,274,2,0,
66,274,2,0,
66,274,3,0,
28,337,1,0,
28,337,1,0,
28,337,1,0,
28,337,1,0,
28,337,1,0,
28,337,1,0,
28,337,2,0,
28,337,2,0,
28,337,2,0,
28,337,2,0,
28,337,2,0,
28,337,2,0,
28,337,3,0,
28,337,3,0,
76,82,1,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,2,0,
76,82,3,0,
73,281,1,0,
73,281,1,0,
73,281,3,0,
73,281,3,0,
19,323,1,0,
19,323,1,0,
19,323,1,0,
19,323,1,0,
19,323,1,0,
19,323,1,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,2,0,
19,323,3,0,
19,323,3,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,2,0,
84,342,3,0,
84,342,3,0,
84,342,3,0,
290,336,1,0,
290,336,1,0,
290,336,1,0,
290,336,1,0,
290,336,2,0,
290,336,2,0,
325,24,1,0,
325,24,1,0,
325,24,1,0,
325,24,1,0,
325,24,2,0,
325,24,2,0,
325,24,3,0,
325,24,4,0,
355,311,1,0,
355,311,1,0,
355,311,1,0,
355,311,2,0,
355,311,2,0,
355,311,2,0,
355,311,2,0,
355,311,3,0,
80,323,2,0,
80,323,2,0,
80,323,2,0,
80,323,2,0,
80,323,3,0,
80,323,3,0,
80,323,3,0,
80,323,3,0,
80,323,3,0,
80,323,3,0,
48,21,1,0,
48,21,2,0,
48,21,2,0,
48,21,2,0,
48,21,3,0,
48,21,3,0,
48,21,3,0,
48,21,3,0,
48,21,3,0,
48,21,3,0,
48,21,3,0,
8,22,1,0,
8,22,1,0,
8,22,2,0,
8,22,2,0,
8,22,2,0,
8,22,3,0,
8,22,3,0,
8,22,3,0,
8,22,3,0,
8,22,4,0,
284,77,1,0,
284,77,1,0,
284,77,1,0,
284,77,1,0,
284,77,1,0,
284,77,1,0,
284,77,3,0,
284,77,3,0,
37,31,1,0,
37,31,2,0,
37,31,2,0,
37,31,3,0,
37,31,3,0,
37,31,3,0,
37,31,3,0,
37,31,3,0,
37,31,3,0,
37,31,3,0,
37,31,3,0,
43,4,1,0,
43,4,2,0,
43,4,2,0,
43,4,2,0,
43,4,3,0,
43,4,3,0,
43,4,3,0,
43,4,3,0,
43,4,3,0,
43,4,3,0,
71,4,2,0,
71,4,2,0,
71,4,2,0,
71,4,3,0,
71,4,3,0,
71,4,3,0,
71,4,3,0,
334,353,1,0,
334,353,1,0,
334,353,1,0,
334,353,1,0,
334,353,2,0,
334,353,2,0,
334,353,2,0,
334,353,3,0,
334,353,0,3.7814199924469,
63,290,1,0,
63,290,2,0,
63,290,2,0,
63,290,2,0,
63,290,2,0,
63,290,2,0,
63,290,3,0,
63,290,4,0,
288,19,1,0,
288,19,1,0,
288,19,1,0,
