Angle1,Angle2,State,Result,
13,347,1,0,
13,347,1,0,
13,347,1,0,
13,347,1,0,
13,347,1,0,
13,347,1,0,
13,347,1,0,
13,347,1,0,
13,347,2,0,
13,347,2,0,
13,347,2,0,
13,347,2,0,
13,347,2,0,
13,347,2,0,
13,347,3,0,
13,347,3,0,
19,74,1,0,
19,74,1,0,
19,74,2,0,
19,74,3,0,
19,74,3,0,
19,74,3,0,
19,74,3,0,
19,74,3,0,
19,74,3,0,
19,74,3,0,
64,12,1,0,
64,12,2,0,
64,12,2,0,
64,12,2,0,
64,12,3,0,
64,12,3,0,
64,12,3,0,
64,12,3,0,
64,12,3,0,
64,12,3,0,
64,12,3,0,
357,355,1,0,
357,355,1,0,
357,355,1,0,
357,355,2,0,
357,355,2,0,
357,355,2,0,
357,355,3,0,
357,355,3,0,
357,286,1,0,
357,286,1,0,
357,286,1,0,
357,286,2,0,
357,286,2,0,
357,286,2,0,
357,286,2,0,
357,286,2,0,
357,286,2,0,
357,286,0,1.09045040607452,
70,304,2,0,
70,304,2,0,
70,304,2,0,
70,304,2,0,
70,304,2,0,
70,304,3,0,
70,304,3,0,
70,304,3,0,
297,82,1,0,
297,82,1,0,
297,82,1,0,
297,82,1,0,
297,82,1,0,
297,82,2,0,
297,82,3,0,
297,82,3,0,
297,82,3,0,
288,80,1,0,
288,80,1,0,
288,80,1,0,
288,80,1,0,
288,80,1,0,
288,80,2,0,
288,80,3,0,
288,80,3,0,
8,52,1,0,
8,52,1,0,
8,52,1,0,
8,52,2,0,
8,52,3,0,
8,52,3,0,
8,52,3,0,
8,52,3,0,
8,52,3,0,
8,52,3,0,
8,52,3,0,
44,311,1,0,
44,311,1,0,
44,311,2,0,
44,311,2,0,
44,311,2,0,
44,311,2,0,
44,311,3,0,
44,311,3,0,
292,46,1,0,
292,46,1,0,
292,46,1,0,
292,46,1,0,
292,46,1,0,
292,46,2,0,
292,46,3,0,
292,46,0,4.25404405593872,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,2,0,
278,343,2,0,
278,343,2,0,
278,343,3,0,
353,296,1,0,
353,296,1,0,
353,296,1,0,
353,296,2,0,
353,296,2,0,
353,296,2,0,
353,296,2,0,
353,296,2,0,
353,296,3,0,
62,359,1,0,
62,359,2,0,
62,359,2,0,
62,359,2,0,
62,359,3,0,
62,359,3,0,
62,359,3,0,
62,359,3,0,
62,359,3,0,
62,359,3,0,
62,359,3,0,
4,339,1,0,
4,339,1,0,
4,339,1,0,
4,339,2,0,
4,339,2,0,
4,339,2,0,
4,339,2,0,
4,339,3,0,
4,339,4,0,
290,341,1,0,
290,341,1,0,
290,341,1,0,
290,341,1,0,
290,341,1,0,
290,341,1,0,
290,341,2,0,
290,341,2,0,
290,341,2,0,
290,341,3,0,
47,348,1,0,
47,348,2,0,
47,348,2,0,
47,348,2,0,
47,348,3,0,
47,348,3,0,
47,348,3,0,
47,348,3,0,
47,348,3,0,
47,348,0,12.8971815109253,
65,340,1,12.8971815109253,
65,340,2,12.8971815109253,
65,340,2,12.8971815109253,
65,340,2,12.8971815109253,
65,340,3,12.8971815109253,
65,340,3,12.8971815109253,
65,340,3,12.8971815109253,
65,340,3,12.8971815109253,
65,340,3,12.8971815109253,
65,340,3,12.8971815109253,
342,340,1,12.033597946167,
342,340,1,12.033597946167,
342,340,1,12.033597946167,
342,340,2,12.033597946167,
342,340,2,12.033597946167,
342,340,2,12.033597946167,
342,340,2,12.033597946167,
342,340,3,12.033597946167,
36,324,1,0,
36,324,1,0,
36,324,2,0,
36,324,2,0,
36,324,2,0,
36,324,2,0,
36,324,3,0,
36,324,3,0,
310,29,1,6.59564876556396,
310,29,1,6.59564876556396,
310,29,1,6.59564876556396,
310,29,1,6.59564876556396,
310,29,1,6.59564876556396,
310,29,2,6.59564876556396,
310,29,2,6.59564876556396,
310,29,3,6.59564876556396,
310,288,1,5.067214012146,
310,288,1,5.067214012146,
310,288,1,5.067214012146,
310,288,1,5.067214012146,
310,288,2,5.067214012146,
310,288,2,5.067214012146,
310,288,2,5.067214012146,
310,288,2,5.067214012146,
310,288,2,5.067214012146,
310,288,2,5.067214012146,
316,301,1,0,
316,301,1,0,
316,301,1,0,
316,301,1,0,
316,301,2,0,
316,301,2,0,
316,301,2,0,
316,301,2,0,
316,301,2,0,
316,301,3,0,
20.8,11,1,0.829986214637756,
20.8,11,1,0.829986214637756,
20.8,11,1,0.829986214637756,
20.8,11,2,0.829986214637756,
20.8,11,2,0.829986214637756,
20.8,11,3,0.829986214637756,
20.8,11,3,0.829986214637756,
20.8,11,3,0.829986214637756,
20.8,11,3,0.829986214637756,
20.8,11,3,0.829986214637756,
20.8,11,1,12.9510183334351,
20.8,11,1,12.9510183334351,
20.8,11,1,12.9510183334351,
20.8,11,2,12.9510183334351,
20.8,11,2,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,14.4,1,12.9510164260864,
20.8,14.4,1,12.9510164260864,
20.8,14.4,1,12.9510164260864,
20.8,14.4,2,12.9510164260864,
20.8,14.4,2,12.9510164260864,
20.8,14.4,3,12.9510164260864,
20.8,14.4,3,12.9510164260864,
20.8,14.4,3,12.9510164260864,
20.8,14.4,3,12.9510164260864,
20.8,14.4,3,12.9510164260864,
25.6,11,1,13.2913417816162,
25.6,11,1,13.2913417816162,
25.6,11,2,13.2913417816162,
25.6,11,2,13.2913417816162,
25.6,11,3,13.2913417816162,
25.6,11,3,13.2913417816162,
25.6,11,3,13.2913417816162,
25.6,11,3,13.2913417816162,
25.6,11,3,13.2913417816162,
25.6,11,3,13.2913417816162,
25.6,13.2,1,13.1526279449463,
25.6,13.2,1,13.1526279449463,
25.6,13.2,2,13.1526279449463,
25.6,13.2,2,13.1526279449463,
25.6,13.2,2,13.1526279449463,
25.6,13.2,3,13.1526279449463,
25.6,13.2,3,13.1526279449463,
25.6,13.2,3,13.1526279449463,
25.6,13.2,3,13.1526279449463,
25.6,13.2,3,13.1526279449463,
25.6,13.2,1,13.1526250839233,
25.6,13.2,1,13.1526250839233,
25.6,13.2,2,13.1526250839233,
25.6,13.2,2,13.1526250839233,
25.6,13.2,2,13.1526250839233,
25.6,13.2,3,13.1526250839233,
25.6,13.2,3,13.1526250839233,
25.6,13.2,3,13.1526250839233,
25.6,13.2,3,13.1526250839233,
25.6,13.2,3,13.1526250839233,
30.72,10.56,1,13.1526174545288,
30.72,10.56,1,13.1526174545288,
30.72,10.56,2,13.1526174545288,
30.72,10.56,2,13.1526174545288,
30.72,10.56,2,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,1,12.9368619918823,
30.72,10.56,1,12.9368619918823,
30.72,10.56,2,12.9368619918823,
30.72,10.56,2,12.9368619918823,
30.72,10.56,2,12.9368619918823,
30.72,10.56,3,12.9368619918823,
30.72,10.56,3,12.9368619918823,
30.72,10.56,3,12.9368619918823,
30.72,10.56,3,12.9368619918823,
30.72,10.56,3,12.9368619918823,
30.72,10.56,0,12.9368467330933,
30.72,10.56,1,12.9368467330933,
30.72,10.56,2,12.9368467330933,
30.72,10.56,2,12.9368467330933,
30.72,10.56,2,12.9368467330933,
30.72,10.56,3,12.9368467330933,
30.72,10.56,3,12.9368467330933,
30.72,10.56,3,12.9368467330933,
30.72,10.56,3,12.9368467330933,
30.72,10.56,3,12.9368467330933,
30.72,10.56,3,12.9368467330933,
30.72,12.672,1,12.9368371963501,
30.72,12.672,1,12.9368371963501,
30.72,12.672,2,12.9368371963501,
30.72,12.672,2,12.9368371963501,
30.72,12.672,2,12.9368371963501,
30.72,12.672,3,12.9368371963501,
30.72,12.672,3,12.9368371963501,
30.72,12.672,3,12.9368371963501,
30.72,12.672,3,12.9368371963501,
30.72,12.672,3,12.9368371963501,
30.72,12.672,3,12.9368371963501,
30.72,12.672,1,12.7406740188599,
30.72,12.672,1,12.7406740188599,
30.72,12.672,2,12.7406740188599,
30.72,12.672,2,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
36.864,10.1376,1,12.7406616210938,
36.864,10.1376,2,12.7406616210938,
36.864,10.1376,2,12.7406616210938,
36.864,10.1376,2,12.7406616210938,
36.864,10.1376,3,12.7406616210938,
36.864,10.1376,3,12.7406616210938,
36.864,10.1376,3,12.7406616210938,
36.864,10.1376,3,12.7406616210938,
36.864,10.1376,3,12.7406616210938,
36.864,10.1376,3,12.7406616210938,
36.864,12.16512,1,12.3588819503784,
36.864,12.16512,1,12.3588819503784,
36.864,12.16512,2,12.3588819503784,
36.864,12.16512,2,12.3588819503784,
36.864,12.16512,3,12.3588819503784,
36.864,12.16512,3,12.3588819503784,
36.864,12.16512,3,12.3588819503784,
36.864,12.16512,3,12.3588819503784,
36.864,12.16512,3,12.3588819503784,
36.864,12.16512,3,12.3588819503784,
29.4912,12.16512,1,11.985785484314,
29.4912,12.16512,1,11.985785484314,
29.4912,12.16512,2,11.985785484314,
29.4912,12.16512,2,11.985785484314,
29.4912,12.16512,2,11.985785484314,
29.4912,12.16512,3,11.985785484314,
29.4912,12.16512,3,11.985785484314,
29.4912,12.16512,3,11.985785484314,
29.4912,12.16512,3,11.985785484314,
29.4912,12.16512,3,11.985785484314,
29.4912,11.6785152,1,12.9884510040283,
29.4912,11.6785152,1,12.9884510040283,
29.4912,11.6785152,2,12.9884510040283,
29.4912,11.6785152,2,12.9884510040283,
29.4912,11.6785152,2,12.9884510040283,
29.4912,11.6785152,3,12.9884510040283,
29.4912,11.6785152,3,12.9884510040283,
29.4912,11.6785152,3,12.9884510040283,
29.4912,11.6785152,3,12.9884510040283,
29.4912,11.6785152,3,12.9884510040283,
29.4912,11.6785152,4,12.9884510040283,
29.4912,11.6785152,1,12.9884376525879,
29.4912,11.6785152,1,12.9884376525879,
29.4912,11.6785152,2,12.9884376525879,
29.4912,11.6785152,2,12.9884376525879,
29.4912,11.6785152,3,12.9884376525879,
29.4912,11.6785152,3,12.9884376525879,
29.4912,11.6785152,3,12.9884376525879,
29.4912,11.6785152,3,12.9884376525879,
29.4912,11.6785152,3,12.9884376525879,
29.4912,11.6785152,3,12.9884376525879,
35.38944,11.6785152,1,12.9884243011475,
35.38944,11.6785152,1,12.9884243011475,
35.38944,11.6785152,2,12.9884243011475,
35.38944,11.6785152,2,12.9884243011475,
35.38944,11.6785152,2,12.9884243011475,
35.38944,11.6785152,3,12.9884243011475,
35.38944,11.6785152,3,12.9884243011475,
35.38944,11.6785152,3,12.9884243011475,
35.38944,11.6785152,3,12.9884243011475,
35.38944,11.6785152,3,12.9884243011475,
35.38944,11.6785152,4,12.9884243011475,
35.38944,14.01421824,1,12.4069194793701,
35.38944,14.01421824,1,12.4069194793701,
