Angle1,Angle2,State,Result,
305,63,1,0,
305,63,1,0,
305,63,1,0,
305,63,1,0,
305,63,1,0,
305,63,3,0,
305,63,3,0,
61.6,340,1,9.66806316375732,
61.6,340,2,9.66806316375732,
61.6,340,2,9.66806316375732,
61.6,340,2,9.66806316375732,
61.6,340,2,9.66806316375732,
61.6,340,3,9.66806316375732,
61.6,340,3,9.66806316375732,
61.6,340,3,9.66806316375732,
49.28,340,1,10.4059057235718,
49.28,340,2,10.4059057235718,
49.28,340,2,10.4059057235718,
49.28,340,2,10.4059057235718,
49.28,340,2,10.4059057235718,
49.28,340,3,10.4059057235718,
49.28,340,3,10.4059057235718,
49.28,340,3,10.4059057235718,
