Angle1,Angle2,State,Result,
46,338,1,0,
46,338,1,0,
46,338,1,0,
46,338,1,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,2,0,
46,338,3,0,
46,338,3,0,
46,338,3,0,
346,331,1,0,
346,331,1,0,
346,331,1,0,
346,331,2,0,
346,331,2,0,
346,331,2,0,
346,331,2,0,
346,331,3,0,
283,317,1,0,
283,317,1,0,
283,317,1,0,
283,317,1,0,
283,317,1,0,
283,317,2,0,
283,317,2,0,
283,317,2,0,
283,317,2,0,
283,317,2,0,
60,347,2,0,
60,347,2,0,
60,347,2,0,
60,347,2,0,
60,347,3,0,
60,347,3,0,
60,347,3,0,
60,347,3,0,
60,347,3,0,
60,347,3,0,
347,56,1,0,
347,56,1,0,
347,56,1,0,
347,56,2,0,
347,56,2,0,
347,56,3,0,
347,56,3,0,
347,56,3,0,
347,56,3,0,
347,56,3,0,
347,56,0,14.2222948074341,
4,285,1,0,
4,285,1,0,
4,285,1,0,
4,285,2,0,
4,285,2,0,
4,285,2,0,
4,285,2,0,
4,285,2,0,
4,285,2,0,
296,343,1,0,
296,343,1,0,
296,343,1,0,
296,343,1,0,
296,343,1,0,
296,343,1,0,
296,343,2,0,
296,343,2,0,
296,343,2,0,
296,343,4,0,
276,72,1,0,
276,72,1,0,
276,72,1,0,
276,72,1,0,
276,72,1,0,
276,72,1,0,
276,72,3,0,
276,72,4,0,
283,11,1,0,
283,11,1,0,
283,11,1,0,
283,11,1,0,
283,11,1,0,
283,11,1,0,
283,11,2,0,
283,11,2,0,
283,11,3,0,
297,24,1,0,
297,24,1,0,
297,24,1,0,
297,24,1,0,
297,24,1,0,
297,24,2,0,
297,24,2,0,
297,24,4,0,
299,333,1,0,
299,333,1,0,
299,333,1,0,
299,333,1,0,
299,333,1,0,
299,333,2,0,
299,333,2,0,
299,333,2,0,
299,333,2,0,
299,333,3,0,
296,57,1,0,
296,57,1,0,
296,57,1,0,
296,57,1,0,
296,57,1,0,
296,57,2,0,
296,57,3,0,
296,57,3,0,
316,321,1,0,
316,321,1,0,
316,321,1,0,
316,321,1,0,
316,321,1,0,
316,321,2,0,
316,321,2,0,
316,321,2,0,
316,321,2,0,
316,321,0,1.60328471660614,
297,8,1,0,
297,8,1,0,
297,8,1,0,
297,8,1,0,
297,8,1,0,
297,8,2,0,
297,8,2,0,
297,8,2,0,
297,8,0,2.54414486885071,
36,329,1,0,
36,329,2,0,
36,329,2,0,
36,329,2,0,
36,329,2,0,
36,329,2,0,
36,329,3,0,
36,329,3,0,
352,291,1,0,
352,291,1,0,
352,291,1,0,
352,291,2,0,
352,291,2,0,
352,291,2,0,
352,291,2,0,
352,291,2,0,
352,291,3,0,
337,301,1,0,
337,301,1,0,
337,301,1,0,
337,301,1,0,
337,301,2,0,
337,301,2,0,
337,301,2,0,
337,301,2,0,
337,301,2,0,
337,301,3,0,
65,340,1,1.2148289680481,
65,340,2,1.2148289680481,
65,340,2,1.2148289680481,
65,340,2,1.2148289680481,
65,340,2,1.2148289680481,
65,340,3,1.2148289680481,
65,340,3,1.2148289680481,
65,340,3,1.2148289680481,
65,340,3,1.2148289680481,
65,340,3,1.2148289680481,
10,25.2,1,12.3268146514893,
10,25.2,1,12.3268146514893,
10,25.2,2,12.3268146514893,
10,25.2,2,12.3268146514893,
10,25.2,3,12.3268146514893,
10,25.2,3,12.3268146514893,
10,25.2,3,12.3268146514893,
10,25.2,3,12.3268146514893,
10,25.2,3,12.3268146514893,
10,25.2,4,12.3268146514893,
345,85,1,0,
345,85,1,0,
345,85,1,0,
345,85,3,0,
345,85,3,0,
345,85,3,0,
345,85,3,0,
345,85,3,0,
345,85,3,0,
345,85,3,0,
345,85,3,0,
35,288,1,7.65867042541504,
35,288,1,7.65867042541504,
35,288,2,7.65867042541504,
35,288,2,7.65867042541504,
35,288,2,7.65867042541504,
35,288,2,7.65867042541504,
35,288,2,7.65867042541504,
35,288,3,7.65867042541504,
35,0,1,1.81836152076721,
35,0,1,1.81836152076721,
35,0,2,1.81836152076721,
35,0,2,1.81836152076721,
35,0,2,1.81836152076721,
35,0,3,1.81836152076721,
35,0,3,1.81836152076721,
35,0,3,1.81836152076721,
35,0,3,1.81836152076721,
35,0,3,1.81836152076721,
52,351,1,0,
52,351,2,0,
52,351,2,0,
52,351,2,0,
52,351,3,0,
52,351,3,0,
