Angle1,Angle2,State,Result,
6,39,1,0,
6,39,1,0,
6,39,1,0,
6,39,1,0,
6,39,1,0,
6,39,1,0,
6,39,1,0,
6,39,1,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,2,0,
6,39,3,0,
6,39,3,0,
6,39,3,0,
13,300,1,0,
13,300,1,0,
13,300,1,0,
13,300,2,0,
13,300,2,0,
13,300,2,0,
13,300,2,0,
13,300,2,0,
13,300,0,2.00464224815369,
23,39,1,0,
23,39,1,0,
23,39,2,0,
23,39,2,0,
23,39,3,0,
23,39,3,0,
23,39,3,0,
23,39,3,0,
23,39,3,0,
23,39,3,0,
23,39,3,0,
300,346,1,0,
300,346,1,0,
300,346,1,0,
300,346,1,0,
300,346,2,0,
300,346,2,0,
300,346,2,0,
300,346,2,0,
300,346,0,1.95533418655396,
10,39,1,0,
10,39,1,0,
10,39,1,0,
10,39,2,0,
10,39,2,0,
10,39,3,0,
10,39,3,0,
10,39,3,0,
10,39,3,0,
10,39,3,0,
10,39,3,0,
292,8,1,0,
292,8,1,0,
292,8,1,0,
292,8,1,0,
292,8,1,0,
292,8,2,0,
292,8,2,0,
292,8,3,0,
351,50,1,0,
351,50,1,0,
351,50,1,0,
351,50,1,0,
351,50,2,0,
351,50,3,0,
351,50,3,0,
351,50,3,0,
351,50,3,0,
351,50,3,0,
351,50,3,0,
30,29,1,0,
30,29,1,0,
30,29,2,0,
30,29,2,0,
30,29,3,0,
30,29,3,0,
30,29,3,0,
30,29,3,0,
30,29,3,0,
30,29,3,0,
30,29,3,0,
286,50,1,0,
286,50,1,0,
286,50,1,0,
286,50,1,0,
286,50,1,0,
286,50,1,0,
286,50,2,0,
286,50,3,0,
3,294,1,0,
3,294,1,0,
3,294,1,0,
3,294,2,0,
3,294,2,0,
3,294,2,0,
3,294,2,0,
3,294,2,0,
3,294,3,0,
66,318,1,0,
66,318,2,0,
66,318,2,0,
66,318,2,0,
66,318,2,0,
66,318,3,0,
66,318,3,0,
66,318,3,0,
66,318,3,0,
273,348,1,0,
273,348,1,0,
273,348,1,0,
273,348,1,0,
273,348,1,0,
273,348,1,0,
273,348,2,0,
273,348,2,0,
273,348,2,0,
74,0,2,0,
74,0,2,0,
74,0,2,0,
74,0,3,0,
74,0,3,0,
74,0,3,0,
74,0,3,0,
74,0,3,0,
74,0,3,0,
74,0,3,0,
74,0,0,4.81445789337158,
309,283,1,0,
309,283,1,0,
309,283,1,0,
309,283,1,0,
309,283,1,0,
309,283,2,0,
309,283,2,0,
309,283,2,0,
309,283,2,0,
309,283,2,0,
309,283,2,0,
322,17,1,0,
322,17,1,0,
322,17,1,0,
322,17,1,0,
322,17,2,0,
322,17,2,0,
322,17,3,0,
322,17,3,0,
4,350,1,0,
4,350,1,0,
4,350,1,0,
4,350,2,0,
4,350,2,0,
4,350,2,0,
4,350,3,0,
4,350,3,0,
34,40,1,0,
34,40,2,0,
34,40,2,0,
34,40,3,0,
34,40,3,0,
34,40,3,0,
34,40,3,0,
34,40,3,0,
34,40,3,0,
34,40,3,0,
34,40,4,0,
60,49,2,0,
60,49,2,0,
60,49,3,0,
60,49,3,0,
60,49,3,0,
60,49,3,0,
60,49,3,0,
60,49,3,0,
60,49,3,0,
342,21,1,-10.2120218276978,
342,21,1,-10.2120218276978,
342,21,1,-10.2120218276978,
342,21,2,-10.2120218276978,
342,21,2,-10.2120218276978,
342,21,2,-10.2120218276978,
342,21,3,-10.2120218276978,
342,21,3,-10.2120218276978,
342,340,1,8.66345119476318,
342,340,1,8.66345119476318,
342,340,1,8.66345119476318,
342,340,2,8.66345119476318,
342,340,2,8.66345119476318,
342,340,2,8.66345119476318,
342,340,2,8.66345119476318,
342,340,3,8.66345119476318,
10,25.2,1,3.22176098823547,
10,25.2,1,3.22176098823547,
10,25.2,2,3.22176098823547,
10,25.2,2,3.22176098823547,
10,25.2,2,3.22176098823547,
10,25.2,3,3.22176098823547,
10,25.2,3,3.22176098823547,
10,25.2,3,3.22176098823547,
10,25.2,3,3.22176098823547,
10,25.2,3,3.22176098823547,
332,21,1,0,
332,21,1,0,
332,21,1,0,
332,21,1,0,
332,21,2,0,
332,21,2,0,
332,21,2,0,
332,21,3,0,
332,21,0,6.86851739883423,
35,288,1,6.86851739883423,
35,288,1,6.86851739883423,
35,288,2,6.86851739883423,
35,288,2,6.86851739883423,
35,288,2,6.86851739883423,
35,288,2,6.86851739883423,
35,288,2,6.86851739883423,
35,288,3,6.86851739883423,
35,0,1,1.81836068630219,
35,0,1,1.81836068630219,
35,0,2,1.81836068630219,
35,0,2,1.81836068630219,
35,0,2,1.81836068630219,
35,0,3,1.81836068630219,
35,0,3,1.81836068630219,
35,0,3,1.81836068630219,
35,0,3,1.81836068630219,
35,0,3,1.81836068630219,
45,63,1,0,
45,63,1,0,
45,63,2,0,
45,63,3,0,
45,63,3,0,
45,63,3,0,
45,63,3,0,
45,63,3,0,
45,63,3,0,
45,63,3,0,
20.8,11,1,-9.69007396697998,
20.8,11,1,-9.69007396697998,
20.8,11,1,-9.69007396697998,
20.8,11,2,-9.69007396697998,
20.8,11,2,-9.69007396697998,
20.8,11,3,-9.69007396697998,
20.8,11,3,-9.69007396697998,
20.8,11,3,-9.69007396697998,
20.8,11,3,-9.69007396697998,
20.8,11,3,-9.69007396697998,
20.8,11,1,12.9510192871094,
20.8,11,1,12.9510192871094,
20.8,11,2,12.9510192871094,
20.8,11,2,12.9510192871094,
20.8,11,2,12.9510192871094,
20.8,11,3,12.9510192871094,
20.8,11,3,12.9510192871094,
20.8,11,3,12.9510192871094,
20.8,11,3,12.9510192871094,
20.8,11,3,12.9510192871094,
20.8,14.4,1,12.9510345458984,
20.8,14.4,1,12.9510345458984,
20.8,14.4,2,12.9510345458984,
20.8,14.4,2,12.9510345458984,
20.8,14.4,2,12.9510345458984,
20.8,14.4,3,12.9510345458984,
20.8,14.4,3,12.9510345458984,
20.8,14.4,3,12.9510345458984,
20.8,14.4,3,12.9510345458984,
20.8,14.4,3,12.9510345458984,
25.6,11,1,13.2913398742676,
25.6,11,1,13.2913398742676,
25.6,11,2,13.2913398742676,
25.6,11,2,13.2913398742676,
25.6,11,2,13.2913398742676,
25.6,11,3,13.2913398742676,
25.6,11,3,13.2913398742676,
25.6,11,3,13.2913398742676,
25.6,11,3,13.2913398742676,
25.6,11,3,13.2913398742676,
25.6,13.2,1,13.1526336669922,
25.6,13.2,1,13.1526336669922,
25.6,13.2,2,13.1526336669922,
25.6,13.2,2,13.1526336669922,
25.6,13.2,2,13.1526336669922,
25.6,13.2,3,13.1526336669922,
25.6,13.2,3,13.1526336669922,
25.6,13.2,3,13.1526336669922,
25.6,13.2,3,13.1526336669922,
25.6,13.2,3,13.1526336669922,
25.6,13.2,1,13.152626991272,
25.6,13.2,1,13.152626991272,
25.6,13.2,2,13.152626991272,
25.6,13.2,2,13.152626991272,
25.6,13.2,2,13.152626991272,
25.6,13.2,3,13.152626991272,
25.6,13.2,3,13.152626991272,
25.6,13.2,3,13.152626991272,
25.6,13.2,3,13.152626991272,
25.6,13.2,3,13.152626991272,
30.72,10.56,1,13.1526174545288,
30.72,10.56,1,13.1526174545288,
30.72,10.56,2,13.1526174545288,
30.72,10.56,2,13.1526174545288,
30.72,10.56,2,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,3,13.1526174545288,
30.72,10.56,0,12.9368658065796,
30.72,10.56,1,12.9368658065796,
30.72,10.56,2,12.9368658065796,
30.72,10.56,2,12.9368658065796,
30.72,10.56,2,12.9368658065796,
30.72,10.56,3,12.9368658065796,
30.72,10.56,3,12.9368658065796,
30.72,10.56,3,12.9368658065796,
30.72,10.56,3,12.9368658065796,
30.72,10.56,3,12.9368658065796,
30.72,10.56,3,12.9368658065796,
