Angle1,Angle2,State,Result,
342,4,1,0,
342,4,1,0,
342,4,1,0,
342,4,1,0,
342,4,2,0,
342,4,2,0,
342,4,2,0,
342,4,3,0,
313,24,1,6.82243347167969,
313,24,1,6.82243347167969,
313,24,1,6.82243347167969,
313,24,1,6.82243347167969,
313,24,2,6.82243347167969,
313,24,2,6.82243347167969,
313,24,3,6.82243347167969,
313,24,0,5.58117723464966,
49.28,340,1,5.58117723464966,
49.28,340,2,5.58117723464966,
49.28,340,2,5.58117723464966,
49.28,340,2,5.58117723464966,
49.28,340,2,5.58117723464966,
49.28,340,3,5.58117723464966,
49.28,340,3,5.58117723464966,
49.28,340,3,5.58117723464966,
