Angle1,Angle2,State,Result,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,1,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,2,0,
281,57,3,0,
281,57,3,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,1,0,
289,30,2,0,
289,30,2,0,
289,30,2,0,
289,30,2,0,
289,30,2,0,
289,30,2,0,
289,30,3,0,
50,55,1,0,
50,55,1,0,
50,55,2,0,
50,55,3,0,
50,55,3,0,
50,55,3,0,
50,55,3,0,
50,55,3,0,
50,55,3,0,
50,55,3,0,
62,51,1,0,
62,51,2,0,
62,51,3,0,
62,51,3,0,
62,51,3,0,
62,51,3,0,
62,51,3,0,
62,51,3,0,
62,51,3,0,
287,7,1,0,
287,7,1,0,
287,7,1,0,
287,7,1,0,
287,7,1,0,
287,7,2,0,
287,7,2,0,
287,7,2,0,
324,40,1,0,
324,40,1,0,
324,40,1,0,
324,40,1,0,
324,40,2,0,
324,40,2,0,
324,40,3,0,
324,40,3,0,
284,320,1,0,
284,320,1,0,
284,320,1,0,
284,320,1,0,
284,320,1,0,
284,320,1,0,
284,320,2,0,
284,320,2,0,
284,320,2,0,
284,320,2,0,
284,320,4,0,
353,310,1,0,
353,310,1,0,
353,310,1,0,
353,310,2,0,
353,310,2,0,
353,310,2,0,
353,310,2,0,
353,310,2,0,
353,310,3,0,
36,41,1,0,
36,41,1,0,
36,41,2,0,
36,41,2,0,
36,41,3,0,
36,41,3,0,
36,41,3,0,
36,41,3,0,
36,41,3,0,
36,41,3,0,
36,41,3,0,
309,343,1,0,
309,343,1,0,
309,343,1,0,
309,343,1,0,
309,343,1,0,
309,343,2,0,
309,343,2,0,
309,343,2,0,
309,343,3,0,
13,81,1,0,
13,81,1,0,
13,81,2,0,
13,81,3,0,
13,81,3,0,
13,81,3,0,
13,81,3,0,
13,81,3,0,
13,81,3,0,
13,81,3,0,
312,73,1,0,
312,73,1,0,
312,73,1,0,
312,73,1,0,
312,73,2,0,
312,73,3,0,
312,73,3,0,
312,73,3,0,
312,73,3,0,
305,340,1,0,
305,340,1,0,
305,340,1,0,
305,340,1,0,
305,340,2,0,
305,340,2,0,
305,340,2,0,
305,340,2,0,
305,340,4,0,
20,46,1,0,
20,46,1,0,
20,46,2,0,
20,46,2,0,
20,46,3,0,
20,46,3,0,
20,46,3,0,
20,46,3,0,
20,46,3,0,
20,46,3,0,
20,46,3,0,
21,17,1,0,
21,17,1,0,
21,17,1,0,
21,17,2,0,
21,17,2,0,
21,17,3,0,
21,17,3,0,
21,17,3,0,
21,17,3,0,
21,17,3,0,
21,17,4,0,
310,353,1,0,
310,353,1,0,
310,353,1,0,
310,353,1,0,
310,353,1,0,
310,353,2,0,
310,353,2,0,
310,353,2,0,
310,353,3,0,
69,298,1,0,
69,298,2,0,
69,298,2,0,
69,298,2,0,
69,298,2,0,
69,298,2,0,
69,298,3,0,
69,298,3,0,
4,347,1,0,
4,347,1,0,
4,347,1,0,
4,347,2,0,
4,347,2,0,
4,347,2,0,
4,347,3,0,
4,347,3,0,
4,32,1,0,
4,32,1,0,
4,32,2,0,
4,32,2,0,
4,32,3,0,
4,32,3,0,
4,32,3,0,
4,32,3,0,
4,32,3,0,
4,32,3,0,
65,340,1,13.9778509140015,
65,340,2,13.9778509140015,
65,340,2,13.9778509140015,
65,340,2,13.9778509140015,
65,340,3,13.9778509140015,
65,340,3,13.9778509140015,
65,340,3,13.9778509140015,
65,340,3,13.9778509140015,
65,340,3,13.9778509140015,
65,340,3,13.9778509140015,
342,340,1,12.033597946167,
342,340,1,12.033597946167,
342,340,1,12.033597946167,
342,340,2,12.033597946167,
342,340,2,12.033597946167,
342,340,2,12.033597946167,
342,340,2,12.033597946167,
342,340,3,12.033597946167,
10,25.2,1,3.15901231765747,
10,25.2,1,3.15901231765747,
10,25.2,1,3.15901231765747,
10,25.2,2,3.15901231765747,
10,25.2,2,3.15901231765747,
10,25.2,3,3.15901231765747,
10,25.2,3,3.15901231765747,
10,25.2,3,3.15901231765747,
10,25.2,3,3.15901231765747,
10,25.2,3,3.15901231765747,
28,44,1,0,
28,44,1,0,
28,44,2,0,
28,44,2,0,
28,44,3,0,
28,44,3,0,
28,44,3,0,
28,44,3,0,
28,44,3,0,
28,44,3,0,
28,44,3,0,
35,288,1,5.57756042480469,
35,288,1,5.57756042480469,
35,288,2,5.57756042480469,
35,288,2,5.57756042480469,
35,288,2,5.57756042480469,
35,288,2,5.57756042480469,
35,288,2,5.57756042480469,
35,288,3,5.57756042480469,
344,29,1,1.81836080551147,
344,29,1,1.81836080551147,
344,29,1,1.81836080551147,
344,29,2,1.81836080551147,
344,29,2,1.81836080551147,
344,29,3,1.81836080551147,
344,29,3,1.81836080551147,
344,29,3,1.81836080551147,
344,29,3,1.81836080551147,
12,329,1,0,
12,329,1,0,
12,329,2,0,
12,329,2,0,
12,329,2,0,
12,329,2,0,
12,329,3,0,
12,329,4,0,
32,14.4,1,4.1190333366394,
32,14.4,1,4.1190333366394,
32,14.4,2,4.1190333366394,
32,14.4,2,4.1190333366394,
32,14.4,3,4.1190333366394,
32,14.4,3,4.1190333366394,
32,14.4,3,4.1190333366394,
32,14.4,3,4.1190333366394,
32,14.4,3,4.1190333366394,
32,14.4,3,4.1190333366394,
20.8,11,1,12.4570198059082,
20.8,11,1,12.4570198059082,
20.8,11,2,12.4570198059082,
20.8,11,2,12.4570198059082,
20.8,11,2,12.4570198059082,
20.8,11,3,12.4570198059082,
20.8,11,3,12.4570198059082,
20.8,11,3,12.4570198059082,
20.8,11,3,12.4570198059082,
20.8,11,3,12.4570198059082,
25.6,11,1,12.9510164260864,
25.6,11,1,12.9510164260864,
25.6,11,1,12.9510164260864,
25.6,11,2,12.9510164260864,
25.6,11,2,12.9510164260864,
25.6,11,3,12.9510164260864,
25.6,11,3,12.9510164260864,
25.6,11,3,12.9510164260864,
25.6,11,3,12.9510164260864,
