Angle1,Angle2,State,Result,
71,313,1,0,
71,313,2,0,
71,313,2,0,
71,313,2,0,
71,313,2,0,
71,313,2,0,
71,313,3,0,
71,313,3,0,
71,313,3,0,
23,287,1,0,
23,287,1,0,
23,287,2,0,
23,287,2,0,
23,287,2,0,
23,287,2,0,
23,287,2,0,
23,287,2,0,
23,287,0,1.49814438819885,
274,12,1,0,
274,12,1,0,
274,12,1,0,
274,12,1,0,
274,12,1,0,
274,12,1,0,
274,12,2,0,
274,12,2,0,
274,12,3,0,
353,52,1,0,
353,52,1,0,
353,52,1,0,
353,52,1,0,
353,52,2,0,
353,52,3,0,
353,52,3,0,
353,52,3,0,
353,52,3,0,
353,52,3,0,
353,52,3,0,
68,22,1,0,
68,22,2,0,
68,22,2,0,
68,22,3,0,
68,22,3,0,
68,22,3,0,
68,22,3,0,
68,22,3,0,
68,22,3,0,
68,22,3,0,
68,22,3,0,
57,40,1,0,
57,40,1,0,
57,40,2,0,
57,40,3,0,
57,40,3,0,
57,40,3,0,
57,40,3,0,
57,40,3,0,
57,40,3,0,
57,40,3,0,
57,40,4,0,
278,312,1,0,
278,312,1,0,
278,312,1,0,
278,312,1,0,
278,312,1,0,
278,312,1,0,
278,312,2,0,
278,312,2,0,
278,312,2,0,
278,312,2,0,
278,312,0,1.18383455276489,
82,351,2,0,
82,351,2,0,
82,351,2,0,
82,351,3,0,
82,351,3,0,
82,351,3,0,
82,351,3,0,
82,351,3,0,
82,351,3,0,
82,351,3,0,
82,351,0,4.68836736679077,
22,300,1,0,
22,300,1,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,2,0,
22,300,3,0,
23,45,1,0,
23,45,1,0,
23,45,2,0,
23,45,2,0,
23,45,3,0,
23,45,3,0,
23,45,3,0,
23,45,3,0,
23,45,3,0,
23,45,3,0,
23,45,3,0,
309,77,1,0,
309,77,1,0,
309,77,1,0,
309,77,1,0,
309,77,1,0,
309,77,2,0,
309,77,3,0,
309,77,3,0,
309,77,3,0,
309,77,3,0,
15,296,1,0,
15,296,1,0,
15,296,2,0,
15,296,2,0,
