Angle1,Angle2,State,Result,
306,328,1,0,
306,328,1,0,
306,328,1,0,
306,328,1,0,
306,328,1,0,
306,328,2,0,
306,328,2,0,
306,328,2,0,
306,328,2,0,
306,328,3,0,
313,24,1,2.00595426559448,
313,24,1,2.00595426559448,
313,24,1,2.00595426559448,
313,24,1,2.00595426559448,
313,24,2,2.00595426559448,
313,24,2,2.00595426559448,
313,24,3,2.00595426559448,
49.28,340,1,5.58117532730103,
49.28,340,2,5.58117532730103,
49.28,340,2,5.58117532730103,
49.28,340,2,5.58117532730103,
49.28,340,2,5.58117532730103,
49.28,340,3,5.58117532730103,
49.28,340,3,5.58117532730103,
