Angle1,Angle2,State,Result,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,1,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,2,0,
309,78,3,0,
309,78,3,0,
309,78,0,3.34691119194031,
57,6,1,0,
57,6,2,0,
57,6,2,0,
57,6,2,0,
57,6,3,0,
57,6,3,0,
57,6,3,0,
57,6,3,0,
57,6,3,0,
57,6,3,0,
57,6,3,0,
9,359,1,0,
9,359,1,0,
9,359,1,0,
9,359,2,0,
9,359,2,0,
9,359,2,0,
9,359,3,0,
9,359,3,0,
9,359,3,0,
53,358,1,0,
53,358,1,0,
53,358,2,0,
53,358,2,0,
53,358,2,0,
53,358,3,0,
53,358,3,0,
53,358,3,0,
53,358,3,0,
53,358,3,0,
53,358,3,0,
306,352,1,0,
306,352,1,0,
306,352,1,0,
306,352,1,0,
306,352,1,0,
306,352,2,0,
306,352,2,0,
306,352,2,0,
306,352,3,0,
329,67,1,0,
329,67,1,0,
329,67,1,0,
329,67,1,0,
329,67,3,0,
329,67,3,0,
329,67,3,0,
329,67,3,0,
329,67,3,0,
329,67,0,14.4511127471924,
23,284,1,0,
23,284,1,0,
23,284,2,0,
23,284,2,0,
23,284,2,0,
23,284,2,0,
23,284,2,0,
23,284,3,0,
310,17,1,0,
310,17,1,0,
310,17,1,0,
310,17,1,0,
310,17,1,0,
310,17,2,0,
310,17,2,0,
310,17,3,0,
293,329,1,0,
293,329,1,0,
293,329,1,0,
293,329,1,0,
293,329,1,0,
293,329,1,0,
293,329,2,0,
293,329,2,0,
293,329,2,0,
293,329,2,0,
345,71,1,0,
345,71,1,0,
345,71,1,0,
345,71,1,0,
345,71,3,0,
345,71,3,0,
345,71,3,0,
345,71,3,0,
345,71,3,0,
345,71,3,0,
345,71,3,0,
74,277,1,0,
74,277,2,0,
74,277,2,0,
74,277,2,0,
74,277,2,0,
74,277,2,0,
74,277,2,0,
74,277,3,0,
284,308,1,0,
284,308,1,0,
284,308,1,0,
284,308,1,0,
284,308,1,0,
284,308,2,0,
284,308,2,0,
284,308,2,0,
284,308,2,0,
284,308,2,0,
40,55,1,0,
40,55,1,0,
40,55,2,0,
40,55,3,0,
40,55,3,0,
40,55,3,0,
40,55,3,0,
40,55,3,0,
40,55,3,0,
40,55,3,0,
40,55,4,0,
48,37,1,0,
48,37,2,0,
48,37,2,0,
48,37,3,0,
48,37,3,0,
48,37,3,0,
48,37,3,0,
48,37,3,0,
48,37,3,0,
48,37,3,0,
56,336,1,0,
56,336,2,0,
56,336,2,0,
56,336,2,0,
56,336,3,0,
56,336,3,0,
56,336,3,0,
56,336,3,0,
56,336,3,0,
285,328,1,0,
285,328,1,0,
285,328,1,0,
285,328,1,0,
285,328,1,0,
285,328,2,0,
285,328,2,0,
285,328,2,0,
285,328,2,0,
285,328,3,0,
54,50,1,0,
54,50,2,0,
54,50,2,0,
54,50,3,0,
54,50,3,0,
54,50,3,0,
54,50,3,0,
54,50,3,0,
54,50,3,0,
54,50,3,0,
18,316,1,0,
18,316,1,0,
18,316,2,0,
18,316,2,0,
18,316,2,0,
18,316,2,0,
18,316,2,0,
18,316,3,0,
342,21,1,3.6437463760376,
342,21,1,3.6437463760376,
342,21,1,3.6437463760376,
342,21,2,3.6437463760376,
