Angle1,Angle2,State,Result,
26,38,1,0,
26,38,1,0,
26,38,1,0,
26,38,1,0,
26,38,1,0,
26,38,1,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,2,0,
26,38,3,0,
26,38,3,0,
26,38,3,0,
26,38,0,0.479517817497253,
31,17,1,0,
31,17,1,0,
31,17,2,0,
31,17,2,0,
31,17,3,0,
31,17,3,0,
31,17,3,0,
31,17,3,0,
31,17,3,0,
31,17,3,0,
31,17,4,0,
79,50,2,0,
79,50,2,0,
79,50,3,0,
79,50,3,0,
79,50,3,0,
79,50,3,0,
79,50,3,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
352,302,1,0,
352,302,1,0,
352,302,1,0,
352,302,2,0,
352,302,2,0,
352,302,2,0,
352,302,2,0,
352,302,2,0,
81,61,1,0,
81,61,2,0,
81,61,3,0,
81,61,3,0,
81,61,3,0,
81,61,3,0,
273,5,1,0,
273,5,1,0,
273,5,1,0,
273,5,1,0,
273,5,1,0,
273,5,2,0,
273,5,2,0,
273,5,2,0,
273,5,3,0,
70,306,2,0,
70,306,2,0,
70,306,2,0,
70,306,2,0,
70,306,2,0,
70,306,3,0,
70,306,3,0,
70,306,3,0,
320,66,1,0,
320,66,1,0,
320,66,1,0,
320,66,1,0,
320,66,2,0,
320,66,3,0,
320,66,3,0,
320,66,3,0,
320,66,3,0,
320,66,0,13.6224899291992,
326,82,1,0,
326,82,1,0,
326,82,1,0,
326,82,1,0,
326,82,3,0,
326,82,3,0,
326,82,3,0,
326,82,3,0,
326,82,3,0,
326,82,3,0,
51,34,1,0,
51,34,2,0,
51,34,2,0,
51,34,3,0,
51,34,3,0,
51,34,3,0,
51,34,3,0,
51,34,3,0,
51,34,3,0,
51,34,3,0,
51,34,0,-0.140426516532898,
359,291,1,0,
359,291,1,0,
359,291,1,0,
359,291,2,0,
359,291,2,0,
359,291,2,0,
359,291,2,0,
359,291,2,0,
359,291,3,0,
322,354,1,0,
322,354,1,0,
322,354,1,0,
322,354,1,0,
322,354,2,0,
322,354,2,0,
322,354,2,0,
322,354,3,0,
273,21,1,0,
273,21,1,0,
273,21,1,0,
273,21,1,0,
273,21,1,0,
273,21,2,0,
273,21,2,0,
273,21,2,0,
4,328,1,0,
4,328,1,0,
4,328,1,0,
4,328,2,0,
4,328,2,0,
4,328,2,0,
4,328,2,0,
4,328,3,0,
293,3,1,0,
293,3,1,0,
293,3,1,0,
293,3,1,0,
293,3,1,0,
293,3,2,0,
293,3,2,0,
293,3,2,0,
293,3,0,2.2213237285614,
277,84,1,0,
277,84,1,0,
277,84,1,0,
277,84,1,0,
277,84,1,0,
277,84,2,0,
277,84,3,0,
277,84,4,0,
10,299,1,7.48301649093628,
10,299,1,7.48301649093628,
10,299,1,7.48301649093628,
10,299,2,7.48301649093628,
10,299,2,7.48301649093628,
10,299,2,7.48301649093628,
10,299,2,7.48301649093628,
10,299,2,7.48301649093628,
10,299,3,7.48301649093628,
10,25.2,1,1.9802440404892,
10,25.2,1,1.9802440404892,
10,25.2,2,1.9802440404892,
10,25.2,2,1.9802440404892,
10,25.2,3,1.9802440404892,
10,25.2,3,1.9802440404892,
10,25.2,3,1.9802440404892,
10,25.2,3,1.9802440404892,
10,25.2,3,1.9802440404892,
10,25.2,3,1.9802440404892,
305,304,1,0,
305,304,1,0,
305,304,1,0,
305,304,1,0,
305,304,1,0,
305,304,2,0,
305,304,2,0,
305,304,2,0,
305,304,2,0,
305,304,2,0,
35,288,1,1.05532968044281,
35,288,1,1.05532968044281,
35,288,2,1.05532968044281,
35,288,2,1.05532968044281,
35,288,2,1.05532968044281,
35,288,2,1.05532968044281,
35,288,2,1.05532968044281,
35,288,3,1.05532968044281,
35,0,1,1.81836140155792,
35,0,1,1.81836140155792,
35,0,2,1.81836140155792,
35,0,2,1.81836140155792,
35,0,2,1.81836140155792,
35,0,3,1.81836140155792,
35,0,3,1.81836140155792,
35,0,3,1.81836140155792,
35,0,3,1.81836140155792,
35,0,3,1.81836140155792,
300,65,1,0,
300,65,1,0,
300,65,1,0,
300,65,1,0,
300,65,1,0,
300,65,2,0,
300,65,3,0,
300,65,3,0,
20.8,11,1,8.45914077758789,
20.8,11,1,8.45914077758789,
20.8,11,2,8.45914077758789,
20.8,11,2,8.45914077758789,
20.8,11,3,8.45914077758789,
20.8,11,3,8.45914077758789,
20.8,11,3,8.45914077758789,
20.8,11,3,8.45914077758789,
20.8,11,3,8.45914077758789,
20.8,11,1,12.9510183334351,
20.8,11,1,12.9510183334351,
20.8,11,2,12.9510183334351,
20.8,11,2,12.9510183334351,
20.8,11,2,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,3,12.9510183334351,
20.8,11,4,12.9510183334351,
25.6,11,1,12.9510345458984,
25.6,11,1,12.9510345458984,
25.6,11,2,12.9510345458984,
25.6,11,2,12.9510345458984,
25.6,11,2,12.9510345458984,
25.6,11,3,12.9510345458984,
25.6,11,3,12.9510345458984,
25.6,11,3,12.9510345458984,
25.6,11,3,12.9510345458984,
25.6,11,3,12.9510345458984,
20.8,14.4,1,13.1526308059692,
20.8,14.4,1,13.1526308059692,
20.8,14.4,1,13.1526308059692,
20.8,14.4,2,13.1526308059692,
20.8,14.4,2,13.1526308059692,
20.8,14.4,3,13.1526308059692,
20.8,14.4,3,13.1526308059692,
20.8,14.4,3,13.1526308059692,
20.8,14.4,3,13.1526308059692,
20.8,14.4,3,13.1526308059692,
25.6,13.2,1,13.2913360595703,
25.6,13.2,1,13.2913360595703,
25.6,13.2,2,13.2913360595703,
25.6,13.2,2,13.2913360595703,
25.6,13.2,2,13.2913360595703,
25.6,13.2,3,13.2913360595703,
25.6,13.2,3,13.2913360595703,
25.6,13.2,3,13.2913360595703,
25.6,13.2,3,13.2913360595703,
25.6,13.2,3,13.2913360595703,
25.6,13.2,1,13.1526203155518,
25.6,13.2,1,13.1526203155518,
25.6,13.2,2,13.1526203155518,
25.6,13.2,2,13.1526203155518,
25.6,13.2,2,13.1526203155518,
25.6,13.2,3,13.1526203155518,
25.6,13.2,3,13.1526203155518,
25.6,13.2,3,13.1526203155518,
25.6,13.2,3,13.1526203155518,
25.6,13.2,3,13.1526203155518,
30.72,10.56,1,13.1526222229004,
30.72,10.56,1,13.1526222229004,
30.72,10.56,2,13.1526222229004,
30.72,10.56,2,13.1526222229004,
30.72,10.56,2,13.1526222229004,
30.72,10.56,3,13.1526222229004,
30.72,10.56,3,13.1526222229004,
30.72,10.56,3,13.1526222229004,
30.72,10.56,3,13.1526222229004,
30.72,10.56,3,13.1526222229004,
30.72,10.56,1,12.9368581771851,
30.72,10.56,1,12.9368581771851,
30.72,10.56,2,12.9368581771851,
30.72,10.56,2,12.9368581771851,
30.72,10.56,2,12.9368581771851,
30.72,10.56,3,12.9368581771851,
30.72,10.56,3,12.9368581771851,
30.72,10.56,3,12.9368581771851,
30.72,10.56,3,12.9368581771851,
30.72,10.56,3,12.9368581771851,
30.72,10.56,1,12.9368486404419,
30.72,10.56,1,12.9368486404419,
30.72,10.56,2,12.9368486404419,
30.72,10.56,2,12.9368486404419,
30.72,10.56,2,12.9368486404419,
30.72,10.56,3,12.9368486404419,
30.72,10.56,3,12.9368486404419,
30.72,10.56,3,12.9368486404419,
30.72,10.56,3,12.9368486404419,
30.72,10.56,3,12.9368486404419,
30.72,10.56,0,12.9368362426758,
30.72,12.672,1,12.9368362426758,
30.72,12.672,1,12.9368362426758,
30.72,12.672,2,12.9368362426758,
30.72,12.672,2,12.9368362426758,
30.72,12.672,2,12.9368362426758,
30.72,12.672,3,12.9368362426758,
30.72,12.672,3,12.9368362426758,
30.72,12.672,3,12.9368362426758,
30.72,12.672,3,12.9368362426758,
30.72,12.672,3,12.9368362426758,
30.72,12.672,1,12.7406740188599,
30.72,12.672,1,12.7406740188599,
30.72,12.672,2,12.7406740188599,
30.72,12.672,2,12.7406740188599,
30.72,12.672,2,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
30.72,12.672,3,12.7406740188599,
36.864,10.1376,1,12.7406578063965,
36.864,10.1376,1,12.7406578063965,
36.864,10.1376,2,12.7406578063965,
36.864,10.1376,2,12.7406578063965,
36.864,10.1376,2,12.7406578063965,
36.864,10.1376,3,12.7406578063965,
36.864,10.1376,3,12.7406578063965,
36.864,10.1376,3,12.7406578063965,
36.864,10.1376,3,12.7406578063965,
36.864,10.1376,3,12.7406578063965,
36.864,10.1376,3,12.7406578063965,
36.864,12.16512,1,12.3588809967041,
36.864,12.16512,1,12.3588809967041,
36.864,12.16512,2,12.3588809967041,
36.864,12.16512,2,12.3588809967041,
36.864,12.16512,2,12.3588809967041,
36.864,12.16512,3,12.3588809967041,
36.864,12.16512,3,12.3588809967041,
36.864,12.16512,3,12.3588809967041,
36.864,12.16512,3,12.3588809967041,
36.864,12.16512,3,12.3588809967041,
36.864,12.16512,3,12.3588809967041,
29.4912,12.16512,1,11.9857835769653,
29.4912,12.16512,1,11.9857835769653,
29.4912,12.16512,2,11.9857835769653,
29.4912,12.16512,2,11.9857835769653,
29.4912,12.16512,2,11.9857835769653,
29.4912,12.16512,3,11.9857835769653,
29.4912,12.16512,3,11.9857835769653,
29.4912,12.16512,3,11.9857835769653,
29.4912,12.16512,3,11.9857835769653,
29.4912,12.16512,3,11.9857835769653,
29.4912,11.6785152,1,12.988450050354,
29.4912,11.6785152,1,12.988450050354,
29.4912,11.6785152,2,12.988450050354,
29.4912,11.6785152,2,12.988450050354,
29.4912,11.6785152,2,12.988450050354,
29.4912,11.6785152,3,12.988450050354,
29.4912,11.6785152,3,12.988450050354,
29.4912,11.6785152,3,12.988450050354,
29.4912,11.6785152,3,12.988450050354,
29.4912,11.6785152,3,12.988450050354,
29.4912,11.6785152,1,12.9884366989136,
29.4912,11.6785152,1,12.9884366989136,
29.4912,11.6785152,2,12.9884366989136,
29.4912,11.6785152,2,12.9884366989136,
29.4912,11.6785152,2,12.9884366989136,
29.4912,11.6785152,3,12.9884366989136,
29.4912,11.6785152,3,12.9884366989136,
29.4912,11.6785152,3,12.9884366989136,
29.4912,11.6785152,3,12.9884366989136,
29.4912,11.6785152,3,12.9884366989136,
29.4912,11.6785152,4,12.9884366989136,
35.38944,11.6785152,1,12.9884223937988,
35.38944,11.6785152,1,12.9884223937988,
35.38944,11.6785152,2,12.9884223937988,
35.38944,11.6785152,2,12.9884223937988,
35.38944,11.6785152,3,12.9884223937988,
35.38944,11.6785152,3,12.9884223937988,
35.38944,11.6785152,3,12.9884223937988,
35.38944,11.6785152,3,12.9884223937988,
35.38944,11.6785152,3,12.9884223937988,
35.38944,11.6785152,3,12.9884223937988,
35.38944,14.01421824,1,12.4069213867188,
35.38944,14.01421824,1,12.4069213867188,
35.38944,14.01421824,2,12.4069213867188,
35.38944,14.01421824,2,12.4069213867188,
35.38944,14.01421824,3,12.4069213867188,
35.38944,14.01421824,3,12.4069213867188,
35.38944,14.01421824,3,12.4069213867188,
35.38944,14.01421824,3,12.4069213867188,
35.38944,14.01421824,3,12.4069213867188,
35.38944,14.01421824,3,12.4069213867188,
35.38944,16.817061888,1,12.0338487625122,
35.38944,16.817061888,1,12.0338487625122,
35.38944,16.817061888,2,12.0338487625122,
35.38944,16.817061888,2,12.0338487625122,
35.38944,16.817061888,3,12.0338487625122,
35.38944,16.817061888,3,12.0338487625122,
35.38944,16.817061888,3,12.0338487625122,
35.38944,16.817061888,3,12.0338487625122,
35.38944,16.817061888,3,12.0338487625122,
35.38944,16.817061888,3,12.0338487625122,
35.38944,16.817061888,0,11.5699777603149,
35.38944,16.817061888,1,11.5699777603149,
35.38944,16.817061888,2,11.5699777603149,
35.38944,16.817061888,2,11.5699777603149,
35.38944,16.817061888,2,11.5699777603149,
35.38944,16.817061888,3,11.5699777603149,
35.38944,16.817061888,3,11.5699777603149,
35.38944,16.817061888,3,11.5699777603149,
35.38944,16.817061888,3,11.5699777603149,
35.38944,16.817061888,3,11.5699777603149,
35.38944,16.817061888,3,11.5699777603149,
35.38944,16.817061888,1,11.5699787139893,
35.38944,16.817061888,1,11.5699787139893,
35.38944,16.817061888,2,11.5699787139893,
35.38944,16.817061888,2,11.5699787139893,
35.38944,16.817061888,3,11.5699787139893,
35.38944,16.817061888,3,11.5699787139893,
35.38944,16.817061888,3,11.5699787139893,
35.38944,16.817061888,3,11.5699787139893,
35.38944,16.817061888,3,11.5699787139893,
35.38944,16.817061888,3,11.5699787139893,
35.38944,16.817061888,3,11.5699787139893,
35.38944,16.817061888,1,11.5699815750122,
35.38944,16.817061888,1,11.5699815750122,
35.38944,16.817061888,2,11.5699815750122,
35.38944,16.817061888,2,11.5699815750122,
35.38944,16.817061888,3,11.5699815750122,
35.38944,16.817061888,3,11.5699815750122,
35.38944,16.817061888,3,11.5699815750122,
35.38944,16.817061888,3,11.5699815750122,
35.38944,16.817061888,3,11.5699815750122,
35.38944,16.817061888,3,11.5699815750122,
42.467328,13.4536495104,1,11.5699787139893,
42.467328,13.4536495104,2,11.5699787139893,
42.467328,13.4536495104,2,11.5699787139893,
42.467328,13.4536495104,2,11.5699787139893,
42.467328,13.4536495104,3,11.5699787139893,
42.467328,13.4536495104,3,11.5699787139893,
42.467328,13.4536495104,3,11.5699787139893,
42.467328,13.4536495104,3,11.5699787139893,
42.467328,13.4536495104,3,11.5699787139893,
42.467328,13.4536495104,3,11.5699787139893,
42.467328,13.4536495104,4,11.5699787139893,
42.467328,13.4536495104,1,10.8761348724365,
42.467328,13.4536495104,2,10.8761348724365,
42.467328,13.4536495104,2,10.8761348724365,
42.467328,13.4536495104,2,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,1,10.8761348724365,
42.467328,13.4536495104,1,10.8761348724365,
42.467328,13.4536495104,2,10.8761348724365,
42.467328,13.4536495104,2,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
42.467328,13.4536495104,3,10.8761348724365,
50.9607936,10.76291960832,1,10.8761348724365,
50.9607936,10.76291960832,2,10.8761348724365,
50.9607936,10.76291960832,2,10.8761348724365,
50.9607936,10.76291960832,2,10.8761348724365,
50.9607936,10.76291960832,3,10.8761348724365,
50.9607936,10.76291960832,3,10.8761348724365,
50.9607936,10.76291960832,3,10.8761348724365,
50.9607936,10.76291960832,3,10.8761348724365,
50.9607936,10.76291960832,3,10.8761348724365,
50.9607936,10.76291960832,3,10.8761348724365,
50.9607936,10.76291960832,1,9.25000476837158,
50.9607936,10.76291960832,1,9.25000476837158,
50.9607936,10.76291960832,2,9.25000476837158,
50.9607936,10.76291960832,2,9.25000476837158,
50.9607936,10.76291960832,3,9.25000476837158,
50.9607936,10.76291960832,3,9.25000476837158,
50.9607936,10.76291960832,3,9.25000476837158,
50.9607936,10.76291960832,3,9.25000476837158,
50.9607936,10.76291960832,3,9.25000476837158,
50.9607936,10.76291960832,3,9.25000476837158,
50.9607936,10.76291960832,3,9.25000476837158,
50.9607936,10.76291960832,1,9.24998092651367,
50.9607936,10.76291960832,1,9.24998092651367,
50.9607936,10.76291960832,2,9.24998092651367,
50.9607936,10.76291960832,2,9.24998092651367,
50.9607936,10.76291960832,3,9.24998092651367,
50.9607936,10.76291960832,3,9.24998092651367,
50.9607936,10.76291960832,3,9.24998092651367,
50.9607936,10.76291960832,3,9.24998092651367,
50.9607936,10.76291960832,3,9.24998092651367,
50.9607936,10.76291960832,3,9.24998092651367,
50.9607936,10.76291960832,3,9.24998092651367,
50.9607936,10.76291960832,1,9.25,
50.9607936,10.76291960832,2,9.25,
50.9607936,10.76291960832,2,9.25,
50.9607936,10.76291960832,2,9.25,
50.9607936,10.76291960832,3,9.25,
50.9607936,10.76291960832,3,9.25,
50.9607936,10.76291960832,3,9.25,
50.9607936,10.76291960832,3,9.25,
50.9607936,10.76291960832,3,9.25,
50.9607936,10.76291960832,3,9.25,
50.9607936,10.76291960832,3,9.25,
10,84,1,0,
10,84,1,0,
10,84,1,0,
10,84,3,0,
10,84,3,0,
10,84,3,0,
10,84,3,0,
5,336,1,0,
5,336,1,0,
5,336,1,0,
5,336,2,0,
5,336,2,0,
5,336,2,0,
5,336,2,0,
5,336,3,0,
293,66,1,5.3149242401123,
293,66,1,5.3149242401123,
293,66,1,5.3149242401123,
293,66,1,5.3149242401123,
293,66,1,5.3149242401123,
293,66,2,5.3149242401123,
293,66,3,5.3149242401123,
23,317,1,0,
23,317,1,0,
23,317,2,0,
23,317,2,0,
23,317,2,0,
23,317,2,0,
23,317,3,0,
23,317,4,0,
295,70,1,5.01271438598633,
295,70,1,5.01271438598633,
295,70,1,5.01271438598633,
295,70,1,5.01271438598633,
295,70,1,5.01271438598633,
295,70,2,5.01271438598633,
295,70,3,5.01271438598633,
295,70,4,5.01271438598633,
282,70,1,9.33076858520508,
282,70,1,9.33076858520508,
282,70,1,9.33076858520508,
282,70,1,9.33076858520508,
282,70,1,9.33076858520508,
282,70,1,9.33076858520508,
282,70,3,9.33076858520508,
282,70,3,9.33076858520508,
282,70,1,6.95860004425049,
282,70,1,6.95860004425049,
282,70,1,6.95860004425049,
282,70,1,6.95860004425049,
282,70,1,6.95860004425049,
282,70,2,6.95860004425049,
282,70,3,6.95860004425049,
282,84,1,6.95860004425049,
282,84,1,6.95860004425049,
282,84,1,6.95860004425049,
282,84,1,6.95860004425049,
282,84,1,6.95860004425049,
282,84,1,6.95860004425049,
282,84,3,6.95860004425049,
282,84,3,6.95860004425049,
338.4,67.2,1,9.82496643066406,
338.4,67.2,1,9.82496643066406,
338.4,67.2,1,9.82496643066406,
338.4,67.2,1,9.82496643066406,
338.4,67.2,2,9.82496643066406,
338.4,67.2,3,9.82496643066406,
338.4,67.2,3,9.82496643066406,
338.4,67.2,3,9.82496643066406,
61,7,1,0,
61,7,2,0,
61,7,2,0,
61,7,2,0,
61,7,3,0,
61,7,3,0,
61,7,3,0,
61,7,3,0,
48,325,1,5.47945165634155,
48,325,1,5.47945165634155,
48,325,2,5.47945165634155,
48,325,2,5.47945165634155,
48,325,2,5.47945165634155,
48,325,2,5.47945165634155,
48,325,3,5.47945165634155,
48,325,3,5.47945165634155,
57.6,325,1,9.33600807189941,
57.6,325,2,9.33600807189941,
57.6,325,2,9.33600807189941,
57.6,325,2,9.33600807189941,
57.6,325,2,9.33600807189941,
57.6,325,3,9.33600807189941,
57.6,325,3,9.33600807189941,
57.6,325,1,10.0069618225098,
57.6,325,2,10.0069618225098,
57.6,325,2,10.0069618225098,
57.6,325,2,10.0069618225098,
57.6,325,2,10.0069618225098,
57.6,325,3,10.0069618225098,
57.6,325,3,10.0069618225098,
57.6,325,3,10.0069618225098,
334,301,1,0,
334,301,1,0,
334,301,1,0,
334,301,1,0,
334,301,2,0,
334,301,2,0,
334,301,2,0,
