Angle1,Angle2,State,Result,
77,48,1,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,2,0,
77,48,3,0,
77,48,3,0,
77,48,3,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,1,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
298,305,2,0,
37,58,1,0,
37,58,1,0,
37,58,2,0,
37,58,3,0,
37,58,3,0,
37,58,3,0,
37,58,3,0,
37,58,3,0,
37,58,3,0,
37,58,3,0,
294,314,1,0,
294,314,1,0,
294,314,1,0,
294,314,1,0,
294,314,1,0,
294,314,2,0,
294,314,2,0,
294,314,2,0,
294,314,2,0,
294,314,2,0,
39,44,1,0,
39,44,1,0,
39,44,2,0,
39,44,2,0,
39,44,3,0,
39,44,3,0,
39,44,3,0,
39,44,3,0,
39,44,3,0,
39,44,3,0,
39,44,3,0,
289,75,1,0,
289,75,1,0,
289,75,1,0,
289,75,1,0,
289,75,1,0,
289,75,2,0,
289,75,3,0,
289,75,3,0,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,1,0,
278,343,2,0,
278,343,2,0,
278,343,2,0,
278,343,2,0,
292,326,1,0,
292,326,1,0,
292,326,1,0,
292,326,1,0,
292,326,1,0,
292,326,2,0,
292,326,2,0,
292,326,2,0,
292,326,2,0,
292,326,2,0,
295,22,1,0,
295,22,1,0,
295,22,1,0,
295,22,1,0,
295,22,1,0,
295,22,2,0,
295,22,2,0,
295,22,3,0,
315,23,1,0,
315,23,1,0,
315,23,1,0,
315,23,1,0,
315,23,2,0,
315,23,2,0,
315,23,2,0,
315,23,3,0,
317,57,1,0,
317,57,1,0,
317,57,1,0,
317,57,1,0,
317,57,2,0,
317,57,3,0,
317,57,3,0,
317,57,3,0,
298,292,1,0,
298,292,1,0,
298,292,1,0,
298,292,1,0,
298,292,1,0,
298,292,2,0,
298,292,2,0,
298,292,2,0,
298,292,2,0,
298,292,2,0,
298,292,3,0,
320,43,1,0,
320,43,1,0,
320,43,1,0,
320,43,1,0,
320,43,2,0,
320,43,2,0,
320,43,3,0,
320,43,3,0,
346,66,1,0,
346,66,1,0,
346,66,1,0,
346,66,2,0,
346,66,3,0,
346,66,3,0,
346,66,3,0,
346,66,3,0,
346,66,3,0,
346,66,3,0,
0,318,1,0,
0,318,1,0,
0,318,1,0,
0,318,2,0,
0,318,2,0,
0,318,2,0,
0,318,2,0,
0,318,3,0,
325,292,1,0,
325,292,1,0,
325,292,1,0,
325,292,1,0,
325,292,2,0,
325,292,2,0,
325,292,2,0,
325,292,2,0,
325,292,2,0,
325,292,2,0,
300,279,1,0,
300,279,1,0,
300,279,1,0,
