Angle1,Angle2,State,Result,
1,24,1,0,
1,24,1,0,
1,24,1,0,
1,24,1,0,
1,24,1,0,
1,24,1,0,
1,24,1,0,
1,24,1,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,2,0,
1,24,3,0,
1,24,3,0,
1,24,3,0,
18,5,1,0,
18,5,1,0,
18,5,1,0,
18,5,1,0,
18,5,1,0,
18,5,1,0,
18,5,1,0,
18,5,2,0,
18,5,2,0,
18,5,2,0,
18,5,2,0,
18,5,2,0,
18,5,2,0,
18,5,2,0,
18,5,2,0,
18,5,3,0,
18,5,3,0,
18,5,3,0,
34,24,1,0,
34,24,1,0,
34,24,2,0,
34,24,2,0,
34,24,3,0,
34,24,3,0,
34,24,3,0,
34,24,3,0,
34,24,3,0,
34,24,3,0,
34,24,3,0,
18,55,1,0,
18,55,1,0,
18,55,1,0,
18,55,2,0,
18,55,3,0,
18,55,3,0,
18,55,3,0,
18,55,3,0,
18,55,3,0,
18,55,3,0,
18,55,3,0,
18,55,0,5.75460338592529,
18,343,1,0,
18,343,1,0,
18,343,1,0,
18,343,2,0,
18,343,2,0,
18,343,2,0,
18,343,3,0,
18,343,3,0,
18,343,3,0,
15,328,1,0,
15,328,1,0,
15,328,2,0,
15,328,2,0,
15,328,2,0,
15,328,2,0,
15,328,3,0,
15,328,3,0,
318,326,1,0,
318,326,1,0,
318,326,1,0,
318,326,1,0,
318,326,1,0,
318,326,2,0,
318,326,2,0,
318,326,2,0,
318,326,2,0,
318,326,0,1.72133755683899,
12,46,1,0,
12,46,1,0,
12,46,2,0,
12,46,2,0,
12,46,3,0,
12,46,3,0,
12,46,3,0,
12,46,3,0,
12,46,3,0,
12,46,3,0,
12,46,3,0,
28,50,1,0,
28,50,1,0,
28,50,2,0,
28,50,2,0,
28,50,3,0,
28,50,3,0,
28,50,3,0,
28,50,3,0,
28,50,3,0,
28,50,3,0,
28,50,3,0,
333,27,1,0,
333,27,1,0,
333,27,1,0,
333,27,2,0,
333,27,2,0,
333,27,3,0,
333,27,3,0,
333,27,3,0,
19,70,1,0,
19,70,1,0,
19,70,1,0,
19,70,3,0,
19,70,3,0,
19,70,3,0,
19,70,3,0,
19,70,3,0,
19,70,3,0,
19,70,3,0,
19,70,3,0,
300,317,1,0,
300,317,1,0,
300,317,1,0,
300,317,1,0,
300,317,1,0,
300,317,2,0,
300,317,2,0,
300,317,2,0,
300,317,2,0,
